Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
229288708	SMP	1	569.77	414.19	840.17	425.06	18.16	18.16	4.49	18.22	18.22	4.31	565.31	410.19	572.14	410.25	833.71	421.07	840.72	421.36	577.27	449.02	577.27	449.02	0	1895	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.64	22.32	557.19	42.32	19.48	545.03	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229297084	SMP	1	569.82	414.01	840.25	424.93	18.48	18.48	4.49	18.02	18.02	4.31	565.32	410.08	572.21	410.17	833.76	421.00	840.79	421.34	580.25	451.59	580.25	451.59	0	1780	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.62	22.33	556.93	42.38	19.50	545.55	-0.05	0.19	-0.98	-0.17	0.20	-0.97	-1	
229305317	SMP	1	569.83	414.07	840.36	424.96	18.54	18.54	4.48	18.01	18.01	4.30	565.35	410.03	572.24	410.11	833.80	420.98	840.93	421.30	583.62	442.04	583.62	442.04	0	1727	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.61	22.34	556.70	42.39	19.51	545.45	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229313903	SMP	1	569.76	414.07	840.45	424.97	18.52	18.52	4.48	17.92	17.92	4.29	565.35	410.01	572.26	410.11	833.82	420.99	841.01	421.32	587.24	439.13	587.24	439.13	0	1912	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.60	22.33	556.49	42.39	19.50	545.36	-0.04	0.20	-0.98	-0.17	0.20	-0.96	-1	
229322100	SMP	1	569.87	413.87	840.44	424.86	18.15	18.15	4.46	18.12	18.12	4.29	565.38	409.84	572.26	409.86	833.85	420.92	841.08	421.22	589.17	437.64	589.17	437.64	0	1671	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.59	22.37	556.31	42.40	19.52	545.28	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229330426	SMP	1	569.94	413.78	840.50	424.83	18.22	18.22	4.45	18.19	18.19	4.30	565.39	409.64	572.29	409.79	833.86	420.87	841.11	421.17	589.59	435.12	589.59	435.12	0	1605	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.58	22.39	556.15	42.40	19.52	545.21	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229338805	SMP	1	569.80	414.07	840.68	425.20	18.03	18.03	4.43	18.17	18.17	4.30	565.45	409.88	572.38	409.98	833.95	421.17	841.22	421.39	593.17	431.66	593.17	431.66	0	1771	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.56	22.34	556.01	42.37	19.45	544.59	-0.04	0.21	-0.98	-0.18	0.21	-0.96	-1	
229347082	SMP	1	569.86	413.98	840.77	425.01	18.34	18.34	4.43	18.21	18.21	4.30	565.50	409.91	572.41	409.99	834.04	421.21	841.30	421.41	594.58	433.58	594.58	433.58	0	1837	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.55	22.33	555.88	42.35	19.42	544.04	-0.04	0.20	-0.98	-0.18	0.19	-0.96	-1	
229355438	SMP	1	570.14	413.77	840.76	425.18	18.31	18.31	4.43	18.12	18.12	4.30	565.50	409.62	572.50	409.79	834.41	421.23	841.36	421.41	596.03	431.28	596.03	431.28	0	2131	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.54	22.38	555.77	42.48	19.46	545.22	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229363820	SMP	1	570.20	413.97	840.97	425.33	18.41	18.41	4.43	18.16	18.16	4.30	565.84	409.97	572.59	409.99	834.55	421.32	841.53	421.63	596.69	430.52	596.69	430.52	0	1870	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.52	22.36	556.79	42.60	19.47	546.28	-0.04	0.20	-0.98	-0.17	0.20	-0.96	-1	
229372228	SMP	1	570.43	414.14	841.12	425.68	18.37	18.37	4.43	18.18	18.18	4.31	566.05	410.26	572.77	410.31	834.71	421.78	841.64	421.92	596.81	431.00	596.81	431.00	0	1783	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.50	22.33	557.69	42.70	19.42	547.21	-0.05	0.19	-0.98	-0.17	0.20	-0.96	-1	
229380438	SMP	1	570.76	414.21	841.37	425.85	18.90	18.90	4.46	18.19	18.19	4.31	566.30	410.25	573.10	410.33	834.80	421.85	841.93	422.04	596.37	430.37	596.37	430.37	0	1636	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.44	22.34	557.94	42.72	19.39	546.93	-0.05	0.20	-0.98	-0.17	0.21	-0.96	-1	
229388802	SMP	1	570.87	414.62	841.71	426.15	18.26	18.26	4.45	18.15	18.15	4.31	566.45	410.44	573.38	410.49	835.01	422.22	842.29	422.41	596.50	428.15	596.50	428.15	0	1777	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.39	22.28	557.59	42.72	19.28	546.11	-0.04	0.21	-0.98	-0.18	0.20	-0.96	-1	
229397206	SMP	1	571.32	414.58	841.99	426.29	18.33	18.33	4.45	18.21	18.21	4.31	566.80	410.54	573.60	410.62	835.56	422.33	842.54	422.61	596.15	428.28	596.15	428.28	0	1840	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.33	22.27	557.85	42.88	19.28	547.07	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229405563	SMP	1	571.61	415.17	842.31	426.91	18.48	18.48	4.45	18.20	18.20	4.32	567.28	411.19	574.08	411.22	835.79	422.89	842.93	423.15	596.95	427.78	596.95	427.78	0	2558	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.23	22.14	558.08	42.92	19.15	546.80	-0.04	0.20	-0.98	-0.17	0.21	-0.96	-1	
229413823	SMP	1	572.14	415.40	842.82	427.30	18.52	18.52	4.46	18.12	18.12	4.32	567.55	411.41	574.49	411.49	836.47	423.29	843.41	423.52	596.82	427.32	596.82	427.32	0	1886	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.15	22.07	557.72	43.12	19.10	547.67	-0.05	0.20	-0.98	-0.17	0.21	-0.96	-1	
229422199	SMP	1	572.57	415.72	843.32	427.57	18.69	18.69	4.47	18.23	18.23	4.32	568.13	411.66	574.93	411.72	836.78	423.71	843.81	423.80	596.71	426.97	596.71	426.97	0	2663	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.04	22.03	557.96	43.21	19.03	547.89	-0.05	0.20	-0.98	-0.18	0.20	-0.96	-1	
229430585	SMP	1	573.03	416.21	843.83	427.97	18.30	18.30	4.46	18.13	18.13	4.32	568.60	412.09	575.46	412.21	837.49	424.03	844.41	424.27	597.17	427.20	597.17	427.20	0	1729	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.94	21.94	558.17	43.41	18.97	548.65	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229438928	SMP	1	573.65	416.59	844.44	428.40	18.73	18.73	4.48	18.29	18.29	4.33	569.26	412.42	576.06	412.57	837.80	424.39	844.92	424.66	596.49	425.35	596.49	425.35	0	1805	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.81	21.87	558.37	43.47	18.87	548.20	-0.05	0.21	-0.98	-0.18	0.21	-0.96	-1	
229447200	SMP	1	574.23	416.82	845.06	428.72	18.48	18.48	4.48	18.19	18.19	4.33	569.84	412.82	576.60	412.79	838.60	424.88	845.50	425.11	596.26	426.08	596.26	426.08	0	1807	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.69	21.81	558.54	43.67	18.80	548.92	-0.05	0.20	-0.98	-0.18	0.20	-0.96	-1	
229455589	SMP	1	574.74	417.41	845.57	429.34	18.41	18.41	4.47	18.30	18.30	4.34	570.35	413.30	577.32	413.38	838.92	425.31	846.15	425.54	596.32	424.48	596.32	424.48	0	3489	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.54	21.67	558.13	43.74	18.69	548.44	-0.04	0.20	-0.98	-0.18	0.21	-0.96	-1	
229463944	SMP	1	575.46	417.53	846.08	429.59	18.39	18.39	4.47	18.30	18.30	4.34	570.97	413.53	577.80	413.61	839.73	425.71	846.65	425.80	596.22	424.30	596.22	424.30	0	1818	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.43	21.63	558.32	43.93	18.64	549.13	-0.05	0.20	-0.98	-0.17	0.20	-0.96	-1	
229472320	SMP	1	575.89	418.11	846.75	429.95	18.35	18.35	4.46	18.12	18.12	4.34	571.51	413.90	578.44	414.00	840.40	425.97	847.37	426.26	597.93	422.86	597.93	422.86	0	1720	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.29	21.53	557.94	44.13	18.58	549.74	-0.04	0.21	-0.98	-0.17	0.20	-0.96	-1	
229480541	SMP	1	576.71	418.28	847.43	430.24	19.10	19.10	4.49	18.26	18.26	4.35	572.25	414.34	579.07	414.44	840.81	426.32	847.96	426.56	596.69	424.66	596.69	424.66	0	1634	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.14	21.45	558.16	44.20	18.49	549.17	-0.05	0.20	-0.98	-0.18	0.20	-0.96	-1	
229489447	SMP	1	577.27	418.77	847.99	430.60	18.35	18.35	4.48	18.19	18.19	4.35	572.74	414.62	579.59	414.71	841.63	426.75	848.54	426.90	596.85	423.69	596.85	423.69	0	2381	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.03	21.39	558.35	44.40	18.43	549.78	-0.05	0.21	-0.98	-0.17	0.20	-0.96	-1	
229497401	SMP	1	577.80	419.15	848.55	430.89	18.53	18.53	4.48	18.29	18.29	4.35	573.33	415.13	580.26	415.20	841.92	426.90	849.20	427.22	596.36	423.91	596.36	423.91	0	1710	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.89	21.27	557.96	44.41	18.34	548.64	-0.05	0.20	-0.98	-0.18	0.20	-0.96	-1	
229505679	SMP	1	578.37	419.27	849.17	430.95	19.01	19.01	4.51	18.15	18.15	4.35	573.87	415.37	580.64	415.44	842.66	427.11	849.64	427.36	595.12	425.97	595.12	425.97	0	2327	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.79	21.22	558.18	44.59	18.33	549.31	-0.05	0.20	-0.98	-0.18	0.20	-0.96	-1	
229513938	SMP	1	578.77	419.31	849.57	430.74	18.43	18.43	4.50	18.06	18.06	4.34	574.33	415.36	581.26	415.47	842.88	427.03	850.13	427.34	595.38	429.57	595.38	429.57	0	1834	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.66	21.21	557.81	44.58	18.30	548.23	-0.05	0.20	-0.98	-0.18	0.19	-0.96	-1	
229522326	SMP	1	578.94	418.58	849.40	429.83	19.12	19.12	4.52	18.18	18.18	4.34	574.87	415.36	581.62	415.37	842.99	426.73	850.15	426.91	599.22	516.50	599.22	516.50	0	1885	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.58	21.25	558.60	44.56	18.37	547.83	-0.03	0.16	-0.99	-0.17	0.16	-0.97	-1	
229530677	SMP	1	579.03	417.98	849.24	428.91	18.96	18.96	4.53	18.27	18.27	4.34	575.42	415.29	582.31	415.26	843.05	426.40	850.17	426.49	633.45	582.58	633.45	582.58	0	1699	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.44	21.25	558.19	44.54	18.44	547.47	-0.01	0.14	-0.99	-0.16	0.14	-0.98	-1	
229539060	SMP	1	579.84	417.65	849.33	428.66	19.00	19.00	4.55	18.30	18.30	4.35	575.89	415.23	582.59	415.14	843.57	426.28	850.36	426.37	629.11	599.94	629.11	599.94	0	1878	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.37	21.30	558.94	44.73	18.51	548.83	-0.03	0.13	-0.99	-0.15	0.13	-0.98	-1	
229547323	SMP	1	580.11	417.69	849.77	428.84	18.49	18.49	4.54	18.42	18.42	4.36	576.12	415.29	582.81	415.19	843.81	426.23	850.69	426.41	623.84	597.78	623.84	597.78	0	1740	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.34	21.31	559.61	44.84	18.53	549.47	-0.03	0.13	-0.99	-0.16	0.14	-0.98	-1	
229555692	SMP	1	580.24	417.86	850.16	428.89	19.18	19.18	4.56	18.28	18.28	4.36	576.29	415.38	583.07	415.35	844.10	426.37	851.14	426.47	630.51	597.82	630.51	597.82	0	1739	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.29	21.29	559.64	44.92	18.51	549.49	-0.03	0.13	-0.99	-0.16	0.14	-0.98	-1	
229564056	SMP	1	580.30	418.19	850.53	429.02	19.19	19.19	4.58	17.99	17.99	4.35	576.43	415.61	583.27	415.57	844.70	426.73	851.50	426.69	642.12	598.88	642.12	598.88	0	1820	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.26	21.24	559.67	45.12	18.49	550.62	-0.02	0.13	-0.99	-0.15	0.13	-0.98	-1	
229572441	SMP	1	580.23	418.74	850.66	429.42	19.39	19.39	4.60	18.53	18.53	4.37	576.53	416.16	583.41	416.06	844.84	427.04	851.69	427.21	650.88	599.13	650.88	599.13	0	1755	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.22	21.10	559.13	45.24	18.43	551.62	-0.01	0.13	-0.99	-0.15	0.13	-0.98	-1	
229580672	SMP	1	580.69	419.11	850.88	429.90	19.09	19.09	4.60	18.41	18.41	4.38	576.62	416.57	583.50	416.50	844.90	427.46	851.88	427.60	640.68	598.89	640.68	598.89	0	1677	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.19	20.99	558.66	45.29	18.35	551.96	-0.03	0.13	-0.99	-0.16	0.13	-0.98	-1	
229589069	SMP	1	580.82	419.63	851.05	430.32	18.49	18.49	4.58	18.43	18.43	4.39	576.72	417.16	583.56	417.04	844.98	428.03	852.02	428.20	638.79	601.28	638.79	601.28	0	1952	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.17	20.87	558.79	45.29	18.22	551.69	-0.03	0.13	-0.99	-0.16	0.13	-0.98	-1	
229597443	SMP	1	580.82	420.34	851.17	431.06	19.15	19.15	4.59	18.29	18.29	4.39	576.79	417.69	583.61	417.66	845.08	428.70	852.11	428.80	641.06	599.88	641.06	599.88	0	1959	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.16	20.75	558.92	45.30	18.07	551.46	-0.03	0.14	-0.99	-0.16	0.13	-0.98	-1	
229605803	SMP	1	580.85	420.97	851.25	431.82	18.62	18.62	4.58	18.14	18.14	4.38	576.84	418.52	583.64	418.45	845.11	429.40	852.19	429.52	641.56	600.88	641.56	600.88	0	1760	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.15	20.58	559.03	45.29	17.91	551.25	-0.03	0.13	-0.99	-0.16	0.13	-0.98	-1	
229614051	SMP	1	580.85	421.59	851.21	432.42	19.50	19.50	4.61	18.22	18.22	4.38	576.85	419.17	583.61	419.03	845.14	430.07	852.23	430.25	643.21	602.29	643.21	602.29	0	4380	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.16	20.45	559.12	45.28	17.75	551.07	-0.03	0.13	-0.99	-0.16	0.13	-0.98	-1	
229622447	SMP	1	580.90	422.21	851.19	433.14	19.12	19.12	4.61	18.25	18.25	4.38	576.76	419.71	583.60	419.70	845.14	430.78	852.19	430.87	640.22	603.45	640.22	603.45	0	1882	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.17	20.32	559.21	45.26	17.60	550.91	-0.04	0.13	-0.99	-0.16	0.13	-0.98	-1	
229630812	SMP	1	580.78	422.99	851.21	433.74	19.11	19.11	4.62	18.34	18.34	4.38	576.65	420.44	583.52	420.38	845.09	431.38	852.15	431.47	638.31	602.70	638.31	602.70	0	1688	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.19	20.16	559.29	45.24	17.47	550.76	-0.03	0.13	-0.99	-0.16	0.13	-0.98	-1	
229639166	SMP	1	580.28	423.73	851.08	434.39	19.00	19.00	4.61	18.27	18.27	4.38	576.58	421.02	583.47	420.97	845.05	431.98	852.12	432.15	645.26	601.76	645.26	601.76	0	1844	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.20	20.02	558.80	45.23	17.32	550.63	-0.01	0.14	-0.99	-0.16	0.13	-0.98	-1	
229647516	SMP	1	580.24	424.20	851.12	434.92	19.18	19.18	4.62	18.31	18.31	4.38	576.52	421.57	583.40	421.54	844.98	432.52	852.02	432.68	644.86	601.99	644.86	601.99	0	4097	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.20	19.88	558.36	45.20	17.21	550.52	-0.01	0.14	-0.99	-0.16	0.13	-0.98	-1	
229655816	SMP	1	580.42	424.67	851.06	435.43	19.05	19.05	4.62	18.23	18.23	4.38	576.40	422.27	583.30	422.13	844.92	433.09	851.96	433.28	640.18	603.82	640.18	603.82	0	1734	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.22	19.72	557.97	45.18	17.08	550.42	-0.03	0.13	-0.99	-0.16	0.13	-0.98	-1	
229664189	SMP	1	580.24	425.26	850.97	436.09	19.13	19.13	4.62	18.30	18.30	4.38	576.25	422.65	583.11	422.59	844.86	433.59	851.82	433.69	638.61	601.65	638.61	601.65	0	1880	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.26	19.64	558.19	45.19	16.99	550.89	-0.03	0.14	-0.99	-0.16	0.14	-0.98	-1	
229672560	SMP	1	580.07	426.07	851.02	436.75	18.12	18.12	4.58	18.22	18.22	4.38	576.04	423.37	582.79	423.31	844.84	434.14	851.71	434.32	635.97	598.59	635.97	598.59	0	1736	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.32	19.49	558.38	45.21	16.88	551.30	-0.03	0.14	-0.99	-0.17	0.14	-0.98	-1	
229682144	SMP	1	579.33	426.72	850.55	437.24	18.81	18.81	4.57	18.40	18.40	4.38	575.70	424.02	582.58	423.95	844.82	434.71	851.61	434.73	649.93	595.76	649.93	595.76	0	1778	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.37	19.33	557.99	45.28	16.80	552.23	-0.01	0.14	-0.99	-0.15	0.14	-0.98	-1	
229689179	SMP	1	579.26	427.91	851.20	437.28	19.57	19.57	4.60	17.19	17.19	4.34	575.52	424.63	582.45	424.70	844.72	435.23	851.51	435.37	636.42	593.63	636.42	593.63	0	1727	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.40	19.17	557.65	45.32	16.70	553.06	-0.01	0.17	-0.99	-0.18	0.12	-0.98	-1	
229697546	SMP	1	579.26	427.92	0.00	0.00	19.16	19.16	4.61	0.00	0.00	0.00	575.25	425.32	582.13	425.52	0.00	0.00	0.00	0.00	650.04	597.77	650.04	597.77	0	1691	0	0	1	1	-1	0.00	0.00	0.00	0.00	0.00	0.00	-13.46	18.99	557.34	0.00	0.00	0.00	-0.03	0.13	-0.99	0.00	0.00	0.00	-1	
229705921	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	768	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
229714536	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	834	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
229722551	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	631	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
229730901	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	609	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
229739277	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	721	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
229747566	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	912	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
229756338	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	4453	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1	
