Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
106360246	SMP	1	564.74	452.94	844.64	454.96	19.38	19.38	4.58	20.16	20.16	4.67	559.33	449.67	566.61	449.81	836.98	452.31	844.57	452.49	506.57	577.81	506.57	577.81	0	1838	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.37	13.23	539.75	42.03	12.47	531.57	-0.08	0.17	-0.98	-0.21	0.15	-0.97	-1	
106367611	SMP	1	564.71	453.05	844.77	455.06	19.35	19.35	4.57	20.18	20.18	4.67	559.36	449.75	566.66	449.88	837.02	452.39	844.65	452.61	507.35	577.05	507.35	577.05	0	1927	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.36	13.21	539.77	42.02	12.44	531.36	-0.07	0.17	-0.98	-0.21	0.15	-0.97	-1	
106375985	SMP	1	564.86	453.18	844.83	455.47	19.31	19.31	4.56	20.00	20.00	4.66	559.40	449.93	566.69	450.05	837.11	452.74	844.75	452.84	506.88	575.98	506.88	575.98	0	1774	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.36	13.18	539.79	42.03	12.38	531.18	-0.08	0.17	-0.98	-0.21	0.16	-0.96	-1	
106384214	SMP	1	565.04	453.18	844.98	455.42	19.52	19.52	4.56	19.59	19.59	4.64	559.47	449.89	566.87	450.01	837.51	452.83	844.92	452.99	507.30	575.42	507.30	575.42	0	1710	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.33	13.18	539.80	42.12	12.36	531.58	-0.08	0.17	-0.98	-0.21	0.15	-0.97	-1	
106392922	SMP	1	565.25	453.40	845.21	455.81	19.51	19.51	4.56	19.67	19.67	4.62	559.70	450.26	567.12	450.31	837.68	453.22	845.15	453.38	507.26	576.86	507.26	576.86	0	1912	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.26	13.10	539.26	42.19	12.29	531.93	-0.08	0.17	-0.98	-0.21	0.15	-0.97	-1	
106400996	SMP	1	565.52	453.51	845.38	455.94	19.53	19.53	4.56	19.62	19.62	4.60	560.11	450.46	567.38	450.56	837.81	453.39	845.43	453.57	509.17	578.06	509.17	578.06	0	2005	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.19	13.05	539.33	42.21	12.25	531.68	-0.08	0.16	-0.98	-0.21	0.15	-0.97	-1	
106409334	SMP	1	565.93	453.89	845.80	456.59	19.33	19.33	4.56	20.33	20.33	4.62	560.35	450.74	567.64	450.87	838.05	453.78	845.73	453.91	507.42	576.20	507.42	576.20	0	1704	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.14	12.99	539.40	42.21	12.15	530.90	-0.09	0.17	-0.98	-0.21	0.16	-0.96	-1	
106417589	SMP	1	566.19	454.31	846.12	456.73	19.27	19.27	4.55	19.43	19.43	4.60	560.64	451.22	568.03	451.23	838.67	454.23	846.13	454.38	508.05	577.96	508.05	577.96	0	2079	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.07	12.90	539.46	42.35	12.07	531.33	-0.08	0.17	-0.98	-0.20	0.15	-0.97	-1	
106425989	SMP	1	566.57	454.54	846.56	457.09	19.60	19.60	4.56	19.60	19.60	4.58	561.18	451.47	568.44	451.54	838.89	454.34	846.51	454.54	507.82	577.85	507.82	577.85	0	1799	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.99	12.86	540.07	42.40	12.03	531.15	-0.08	0.16	-0.98	-0.21	0.16	-0.97	-1	
106434337	SMP	1	567.04	455.07	846.96	457.40	19.65	19.65	4.56	19.82	19.82	4.58	561.44	451.83	568.81	451.95	839.51	454.70	846.93	454.82	508.24	576.63	508.24	576.63	0	1806	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.92	12.78	540.06	42.54	11.98	531.55	-0.09	0.17	-0.98	-0.21	0.15	-0.97	-1	
106442724	SMP	1	567.40	455.46	847.39	457.42	19.50	19.50	4.56	19.33	19.33	4.56	561.83	452.34	569.24	452.43	839.79	455.09	847.32	455.28	508.57	581.08	508.57	581.08	0	1905	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.82	12.66	539.48	42.59	11.88	531.34	-0.08	0.17	-0.98	-0.21	0.14	-0.97	-1	
106450987	SMP	1	567.28	456.09	847.24	458.38	19.41	19.41	4.56	20.04	20.04	4.57	562.15	452.89	569.42	452.94	839.83	455.45	847.44	455.67	514.71	575.82	514.71	575.82	0	2068	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.77	12.55	539.54	42.59	11.80	531.16	-0.07	0.17	-0.98	-0.20	0.16	-0.97	-1	
106459365	SMP	1	566.98	457.51	846.98	459.42	19.25	19.25	4.55	19.39	19.39	4.56	562.27	453.57	569.51	453.65	839.89	456.08	847.43	456.20	557.70	513.82	557.70	513.82	0	1871	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.76	12.41	540.14	42.59	11.67	531.00	-0.05	0.21	-0.98	-0.19	0.18	-0.96	-1	
106467736	SMP	1	567.35	458.40	846.91	460.13	19.40	19.40	4.55	19.31	19.31	4.54	562.41	454.22	569.71	454.27	839.92	456.39	847.45	456.64	561.85	475.17	561.85	475.17	0	2000	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.73	12.28	540.12	42.62	11.61	531.42	-0.06	0.22	-0.97	-0.18	0.20	-0.96	-1	
106476116	SMP	1	567.24	459.53	846.67	460.96	20.06	20.06	4.58	19.15	19.15	4.52	562.52	454.77	570.00	454.92	839.94	457.05	847.47	457.16	591.93	434.13	591.93	434.13	0	1691	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.67	12.14	539.54	42.61	11.48	531.23	-0.04	0.24	-0.97	-0.17	0.21	-0.96	-1	
106484341	SMP	1	567.25	460.54	847.06	461.88	20.45	20.45	4.61	19.76	19.76	4.53	562.81	455.41	570.28	455.55	840.02	457.35	847.59	457.74	599.06	383.70	599.06	383.70	0	2215	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.59	11.99	539.02	42.62	11.38	531.06	-0.03	0.26	-0.96	-0.18	0.23	-0.96	-1	
106492733	SMP	1	567.24	461.30	847.21	462.59	19.84	19.84	4.62	19.09	19.09	4.51	563.09	455.86	570.48	455.91	840.09	457.72	847.65	458.01	608.66	342.58	608.66	342.58	0	1822	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.54	11.91	539.13	42.62	11.31	530.91	-0.02	0.28	-0.96	-0.18	0.25	-0.95	-1	
106501162	SMP	1	567.60	461.45	847.38	462.67	20.32	20.32	4.64	19.47	19.47	4.50	563.18	456.16	570.55	456.19	840.55	457.89	847.96	458.17	609.78	346.27	609.78	346.27	0	2008	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.53	11.85	539.22	42.74	11.29	531.34	-0.03	0.27	-0.96	-0.17	0.25	-0.95	-1	
106509466	SMP	1	567.46	461.48	847.51	462.62	20.30	20.30	4.66	19.35	19.35	4.50	563.18	456.25	570.57	456.29	840.71	457.97	848.23	458.24	616.46	352.05	616.46	352.05	0	1571	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.53	11.83	539.30	42.81	11.28	531.71	-0.02	0.27	-0.96	-0.17	0.24	-0.95	-1	
106517718	SMP	1	567.24	461.68	847.58	462.68	19.50	19.50	4.64	19.53	19.53	4.50	563.12	456.30	570.54	456.36	840.80	457.96	848.34	458.25	623.64	347.87	623.64	347.87	0	4470	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.52	11.81	538.81	42.81	11.27	531.49	-0.02	0.27	-0.96	-0.17	0.25	-0.95	-1	
106526092	SMP	1	567.14	461.66	847.55	462.86	19.57	19.57	4.63	19.48	19.48	4.50	563.06	456.32	570.46	456.40	840.83	458.05	848.38	458.30	629.95	346.21	629.95	346.21	0	1606	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.53	11.79	538.38	42.81	11.26	531.29	-0.01	0.27	-0.96	-0.17	0.25	-0.95	-1	
106534460	SMP	1	567.52	461.63	847.84	462.79	19.43	19.43	4.61	19.69	19.69	4.51	562.80	456.30	570.34	456.42	840.82	458.10	848.35	458.38	609.32	348.19	609.32	348.19	0	1752	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.54	11.77	537.43	42.79	11.24	531.12	-0.04	0.27	-0.96	-0.18	0.24	-0.95	-1	
106542828	SMP	1	567.18	461.78	847.43	463.02	19.12	19.12	4.58	19.45	19.45	4.51	562.62	456.29	570.21	456.40	840.77	458.17	848.29	458.47	623.26	344.23	623.26	344.23	0	1704	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.55	11.75	536.59	42.81	11.23	531.52	-0.03	0.28	-0.96	-0.16	0.25	-0.95	-1	
106551951	SMP	1	567.21	461.68	847.39	463.11	19.68	19.68	4.58	19.66	19.66	4.51	562.48	456.29	569.98	456.39	840.69	458.27	848.23	458.57	620.53	344.30	620.53	344.30	0	2081	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.58	11.75	536.41	42.78	11.21	531.32	-0.04	0.27	-0.96	-0.16	0.25	-0.95	-1	
106559475	SMP	1	566.91	461.62	847.53	463.28	19.32	19.32	4.57	20.22	20.22	4.54	562.36	456.32	569.73	456.36	840.63	458.33	848.10	458.67	620.01	343.29	620.01	343.29	0	1549	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.63	11.76	536.80	42.79	11.20	531.70	-0.04	0.27	-0.96	-0.17	0.26	-0.95	-1	
106567845	SMP	1	566.65	461.56	847.44	463.40	19.19	19.19	4.55	19.34	19.34	4.53	562.21	456.34	569.60	456.37	840.54	458.41	847.96	458.81	621.34	342.98	621.34	342.98	0	1953	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.67	11.76	537.15	42.79	11.18	532.04	-0.03	0.27	-0.96	-0.18	0.26	-0.95	-1	
106576206	SMP	1	566.20	461.56	847.07	463.55	19.65	19.65	4.55	19.11	19.11	4.51	562.07	456.29	569.47	456.32	840.25	458.60	847.77	458.88	628.58	341.01	628.58	341.01	0	1667	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.69	11.77	536.91	42.77	11.16	532.34	-0.02	0.27	-0.96	-0.17	0.26	-0.95	-1	
106584930	SMP	1	566.31	461.61	847.04	463.65	19.20	19.20	4.54	19.44	19.44	4.51	561.79	456.24	569.32	456.32	840.11	458.75	847.65	458.99	622.93	341.00	622.93	341.00	0	1607	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.73	11.77	536.69	42.72	11.13	532.04	-0.03	0.27	-0.96	-0.17	0.26	-0.95	-1	
106592834	SMP	1	566.31	461.63	847.03	463.68	19.07	19.07	4.52	19.37	19.37	4.50	561.61	456.21	569.18	456.32	840.04	458.86	847.57	459.06	618.52	340.49	618.52	340.49	0	1678	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.74	11.76	535.93	42.68	11.10	531.78	-0.04	0.27	-0.96	-0.18	0.25	-0.95	-1	
106601233	SMP	1	566.30	461.48	846.97	463.75	19.09	19.09	4.50	19.30	19.30	4.50	561.52	456.21	569.04	456.30	839.97	458.99	847.54	459.21	614.46	340.64	614.46	340.64	0	2008	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.77	11.76	535.82	42.65	11.07	531.55	-0.04	0.27	-0.96	-0.18	0.25	-0.95	-1	
106609595	SMP	1	566.05	461.51	846.88	463.87	18.95	18.95	4.48	19.47	19.47	4.50	561.47	456.20	568.94	456.28	839.94	459.08	847.52	459.29	615.48	340.68	615.48	340.68	0	1489	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.78	11.76	535.72	42.63	11.05	531.35	-0.04	0.27	-0.96	-0.17	0.25	-0.95	-1	
106617871	SMP	1	566.17	461.51	846.91	463.92	20.02	20.02	4.52	19.55	19.55	4.50	561.42	456.13	568.82	456.21	839.93	459.08	847.50	459.31	610.69	340.16	610.69	340.16	0	1910	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.81	11.78	536.19	42.61	11.04	531.17	-0.05	0.27	-0.96	-0.18	0.25	-0.95	-1	
106626215	SMP	1	566.02	461.45	846.92	463.85	19.89	19.89	4.54	19.52	19.52	4.50	561.41	456.12	568.77	456.20	839.92	459.10	847.48	459.35	611.25	340.25	611.25	340.25	0	1577	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.83	11.80	536.61	42.59	11.03	531.00	-0.04	0.27	-0.96	-0.18	0.25	-0.95	-1	
106634575	SMP	1	566.11	461.29	846.95	463.86	19.24	19.24	4.53	18.62	18.62	4.46	561.40	456.10	568.76	456.16	839.92	459.11	847.50	459.39	608.08	342.33	608.08	342.33	0	1644	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.84	11.81	536.99	42.58	11.02	530.86	-0.04	0.26	-0.96	-0.18	0.25	-0.95	-1	
106642956	SMP	1	566.16	461.33	847.01	463.91	19.74	19.74	4.54	18.75	18.75	4.44	561.40	456.07	568.80	456.16	839.96	459.15	847.53	459.44	605.39	343.20	605.39	343.20	0	1666	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.85	11.82	537.32	42.58	11.01	530.73	-0.05	0.27	-0.96	-0.18	0.25	-0.95	-1	
106651228	SMP	1	566.24	461.54	846.84	464.21	18.99	18.99	4.52	19.39	19.39	4.45	561.46	456.15	568.97	456.22	840.01	459.24	847.61	459.55	607.24	341.76	607.24	341.76	0	1824	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.82	11.80	537.05	42.59	10.99	530.62	-0.04	0.27	-0.96	-0.17	0.26	-0.95	-1	
106659575	SMP	1	566.37	462.13	847.23	464.81	18.75	18.75	4.49	19.11	19.11	4.44	561.63	456.28	569.27	456.41	840.02	459.34	847.65	459.73	604.19	315.11	604.19	315.11	0	1490	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.74	11.75	536.25	42.58	10.96	530.52	-0.04	0.29	-0.95	-0.18	0.28	-0.94	-1	
106667976	SMP	1	566.63	462.44	847.75	465.12	19.46	19.46	4.50	18.90	18.90	4.42	562.11	456.45	569.51	456.52	840.05	459.38	847.78	459.85	599.67	275.92	599.67	275.92	0	1917	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.66	11.72	536.11	42.55	10.93	529.87	-0.04	0.30	-0.95	-0.20	0.29	-0.94	-1	
106676340	SMP	1	566.98	462.62	847.79	465.18	18.46	18.46	4.46	19.18	19.18	4.42	562.24	456.59	569.66	456.69	840.46	459.72	847.94	459.97	596.65	276.17	596.65	276.17	0	1544	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.63	11.68	535.98	42.65	10.89	530.41	-0.05	0.30	-0.95	-0.19	0.28	-0.94	-1	
106684573	SMP	1	567.44	462.70	847.82	465.18	18.44	18.44	4.43	18.69	18.69	4.40	562.29	456.65	569.74	456.75	840.61	459.75	848.09	460.00	589.53	273.40	589.53	273.40	0	1547	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.61	11.66	535.86	42.72	10.89	530.90	-0.07	0.30	-0.95	-0.19	0.28	-0.94	-1	
106692954	SMP	1	567.44	462.65	847.84	465.18	18.41	18.41	4.40	18.72	18.72	4.39	562.30	456.65	569.79	456.74	840.71	459.74	848.27	460.00	588.48	273.37	588.48	273.37	0	4323	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.60	11.66	535.76	42.74	10.89	530.77	-0.06	0.30	-0.95	-0.18	0.28	-0.94	-1	
106701350	SMP	1	567.35	462.67	848.16	465.16	19.55	19.55	4.43	19.53	19.53	4.41	562.34	456.70	569.85	456.78	840.78	459.81	848.37	460.14	583.77	276.08	583.77	276.08	0	1761	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.59	11.65	535.67	42.75	10.87	530.65	-0.06	0.30	-0.95	-0.19	0.28	-0.94	-1	
106709707	SMP	1	567.47	462.76	848.22	465.30	19.46	19.46	4.44	19.06	19.06	4.41	562.40	456.75	570.03	456.81	840.82	459.88	848.44	460.22	580.97	273.36	580.97	273.36	0	1536	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.54	11.63	535.03	42.75	10.85	530.54	-0.06	0.30	-0.95	-0.19	0.28	-0.94	-1	
106717948	SMP	1	567.58	462.89	848.47	465.46	19.56	19.56	4.46	18.90	18.90	4.40	562.51	456.97	570.22	456.90	840.86	460.02	848.50	460.32	576.14	272.80	576.14	272.80	0	1764	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.48	11.57	533.89	42.75	10.82	530.45	-0.06	0.30	-0.95	-0.20	0.28	-0.94	-1	
106726352	SMP	1	567.83	462.98	848.37	465.56	19.21	19.21	4.45	19.08	19.08	4.40	562.63	457.01	570.32	456.92	840.94	460.08	848.62	460.39	574.12	272.05	574.12	272.05	0	3087	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.43	11.54	532.89	42.72	10.80	529.81	-0.06	0.30	-0.95	-0.19	0.28	-0.94	-1	
106734723	SMP	1	567.77	462.96	848.57	465.60	18.60	18.60	4.43	19.44	19.44	4.41	562.74	457.04	570.42	456.91	841.03	460.14	848.73	460.45	573.01	272.45	573.01	272.45	0	1736	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.40	11.53	532.56	42.70	10.77	529.24	-0.05	0.30	-0.95	-0.19	0.28	-0.94	-1	
106743097	SMP	1	567.74	462.92	848.40	465.74	18.53	18.53	4.40	18.94	18.94	4.40	563.02	457.07	570.49	456.91	841.32	460.19	848.87	460.50	579.47	271.82	579.47	271.82	0	1669	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.37	11.54	532.83	42.75	10.76	529.30	-0.04	0.30	-0.95	-0.18	0.28	-0.94	-1	
106751348	SMP	1	567.79	462.94	848.29	465.79	18.36	18.36	4.37	19.16	19.16	4.40	563.08	457.06	570.54	456.93	841.40	460.22	848.94	460.54	585.63	271.08	585.63	271.08	0	1932	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.36	11.54	533.07	42.77	10.76	529.34	-0.04	0.30	-0.95	-0.17	0.29	-0.94	-1	
106760754	SMP	1	567.74	462.98	848.79	465.78	18.43	18.43	4.35	18.61	18.61	4.38	563.14	457.05	570.59	456.94	841.49	460.23	848.99	460.56	581.18	271.70	581.18	271.70	0	1758	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.36	11.55	533.28	42.83	10.76	529.95	-0.04	0.30	-0.95	-0.19	0.28	-0.94	-1	
106768077	SMP	1	568.00	462.89	848.73	465.80	18.70	18.70	4.35	18.83	18.83	4.38	563.18	457.02	570.62	456.91	841.53	460.24	849.03	460.57	580.09	271.93	580.09	271.93	0	1715	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.36	11.56	533.46	42.88	10.77	530.48	-0.05	0.30	-0.95	-0.18	0.29	-0.94	-1	
106776461	SMP	1	568.13	462.89	848.82	465.84	18.43	18.43	4.33	19.26	19.26	4.39	563.21	456.83	570.65	456.90	841.56	460.25	849.05	460.59	578.60	271.20	578.60	271.20	0	2360	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.35	11.58	533.63	42.93	10.78	530.95	-0.06	0.30	-0.95	-0.19	0.29	-0.94	-1	
106784709	SMP	1	568.20	462.86	848.77	465.78	18.38	18.38	4.32	18.44	18.44	4.37	563.25	456.80	570.68	456.88	841.58	460.27	849.05	460.59	578.91	270.80	578.91	270.80	0	1576	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.35	11.59	533.78	42.96	10.79	531.38	-0.06	0.30	-0.95	-0.18	0.28	-0.94	-1	
106793108	SMP	1	568.32	462.78	848.75	465.78	18.46	18.46	4.31	18.94	18.94	4.37	563.26	456.77	570.70	456.85	841.55	460.26	849.04	460.59	578.01	269.97	578.01	269.97	0	1719	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.35	11.60	533.91	42.99	10.79	531.75	-0.06	0.30	-0.95	-0.18	0.28	-0.94	-1	
106801468	SMP	1	568.40	462.65	848.65	465.80	18.48	18.48	4.30	18.73	18.73	4.36	563.27	456.72	570.72	456.78	841.54	460.26	849.03	460.58	578.69	269.74	578.69	269.74	0	1779	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.35	11.61	534.02	43.01	10.80	532.08	-0.07	0.30	-0.95	-0.18	0.29	-0.94	-1	
106809825	SMP	1	568.45	462.56	848.67	465.82	18.31	18.31	4.29	18.78	18.78	4.36	563.26	456.62	570.71	456.72	841.52	460.24	849.00	460.55	578.00	269.22	578.00	269.22	0	1480	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.36	11.63	534.13	43.03	10.81	532.38	-0.07	0.30	-0.95	-0.18	0.29	-0.94	-1	
106818072	SMP	1	568.31	462.52	848.53	465.81	18.47	18.47	4.29	18.94	18.94	4.36	563.25	456.52	570.71	456.62	841.47	460.22	848.97	460.52	581.44	268.47	581.44	268.47	0	1782	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.36	11.65	534.22	43.04	10.82	532.64	-0.06	0.30	-0.95	-0.18	0.29	-0.94	-1	
106826481	SMP	1	568.36	462.37	848.28	465.80	18.28	18.28	4.28	18.42	18.42	4.35	563.24	456.44	570.70	456.50	841.41	460.21	848.95	460.50	584.25	267.88	584.25	267.88	0	1802	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.37	11.68	534.30	43.01	10.82	532.31	-0.06	0.30	-0.95	-0.17	0.29	-0.94	-1	
