Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
188784797	SMP	1	576.98	465.86	855.43	468.28	19.68	19.68	4.84	21.21	21.21	5.12	574.14	461.48	581.32	461.39	850.44	464.23	857.50	464.12	787.19	394.82	787.19	394.82	0	3573	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.34	10.83	544.04	46.48	10.38	551.61	0.04	0.23	-0.97	-0.11	0.23	-0.97	-1	
188793069	SMP	1	577.15	466.76	855.46	468.94	20.82	20.82	4.86	21.20	21.20	5.12	574.14	462.42	581.32	462.31	850.50	464.67	857.53	464.96	786.00	395.77	786.00	395.77	0	1811	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.34	10.63	544.14	46.47	10.24	551.39	0.03	0.23	-0.97	-0.11	0.23	-0.97	-1	
188801437	SMP	1	576.98	467.92	855.38	469.83	20.31	20.31	4.84	21.04	21.04	5.10	574.11	463.49	581.31	463.41	850.52	465.53	857.59	465.80	787.51	396.29	787.51	396.29	0	1823	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.35	10.40	544.23	46.46	10.05	551.19	0.04	0.24	-0.97	-0.10	0.24	-0.97	-1	
188809813	SMP	1	577.43	469.12	855.40	470.52	20.55	20.55	4.84	21.31	21.31	5.10	573.98	464.44	581.25	464.36	850.54	466.36	857.60	466.37	781.70	395.37	781.70	395.37	0	1698	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.36	10.19	543.75	46.45	9.90	551.02	0.01	0.25	-0.97	-0.10	0.24	-0.97	-1	
188820082	SMP	1	576.93	469.91	855.43	471.19	19.57	19.57	4.80	21.27	21.27	5.10	573.85	465.36	581.21	465.16	850.57	467.03	857.58	467.05	784.19	394.65	784.19	394.65	0	2797	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.37	10.00	543.33	46.44	9.75	550.86	0.03	0.25	-0.97	-0.10	0.24	-0.97	-1	
188826439	SMP	1	576.93	470.50	855.26	471.78	20.24	20.24	4.79	21.15	21.15	5.10	573.71	466.17	581.07	465.98	850.48	467.52	857.53	467.79	785.28	396.81	785.28	396.81	0	2348	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.39	9.81	542.95	46.41	9.61	550.72	0.02	0.24	-0.97	-0.10	0.23	-0.97	-1	
188834795	SMP	1	576.57	505.24	855.26	506.27	20.13	20.13	4.78	21.10	21.10	5.09	573.60	500.70	580.97	500.60	850.39	502.16	857.50	502.09	787.54	395.52	787.54	395.52	0	1637	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.40	2.42	542.61	46.39	2.14	550.60	0.03	0.26	-0.97	-0.10	0.25	-0.96	-1	
188852252	SMP	1	576.59	472.04	855.01	473.01	19.05	19.05	4.73	21.29	21.29	5.09	573.40	467.52	580.64	467.40	850.18	468.75	857.37	468.93	786.50	395.61	786.50	395.61	0	2261	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.46	9.52	542.88	46.29	9.34	549.94	0.02	0.24	-0.97	-0.10	0.24	-0.97	-1	
188859827	SMP	1	576.24	472.02	854.94	473.27	19.14	19.14	4.69	20.70	20.70	5.06	573.29	467.56	580.50	467.48	850.12	469.02	857.29	469.00	788.92	394.84	788.92	394.84	0	1705	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.50	9.51	543.11	46.23	9.30	549.34	0.03	0.24	-0.97	-0.10	0.24	-0.97	-1	
188868174	SMP	1	575.97	471.90	854.84	473.32	20.50	20.50	4.71	20.46	20.46	5.03	573.15	467.50	580.39	467.43	850.06	469.12	857.16	469.11	791.32	395.07	791.32	395.07	0	1643	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.53	9.52	543.32	46.21	9.27	549.38	0.04	0.24	-0.97	-0.10	0.24	-0.97	-1	
188876539	SMP	1	575.86	471.75	854.59	473.27	19.90	19.90	4.71	20.90	20.90	5.02	572.85	467.26	580.26	467.05	849.96	469.05	856.99	469.06	792.49	393.62	792.49	393.62	0	1884	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.55	9.57	542.38	46.18	9.29	549.40	0.03	0.24	-0.97	-0.09	0.24	-0.97	-1	
188884928	SMP	1	575.94	471.39	854.40	473.13	20.69	20.69	4.74	20.91	20.91	5.02	572.64	466.80	580.06	466.72	849.85	468.78	856.86	468.97	791.53	392.20	791.53	392.20	0	1651	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.57	9.64	541.55	46.16	9.33	549.43	0.02	0.24	-0.97	-0.09	0.24	-0.97	-1	
188893221	SMP	1	575.77	470.83	854.31	472.89	20.80	20.80	4.76	20.48	20.48	5.00	572.57	466.36	579.79	466.27	849.73	468.61	856.74	468.80	792.43	392.31	792.43	392.31	0	1756	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.62	9.74	541.93	46.14	9.36	549.45	0.02	0.24	-0.97	-0.09	0.24	-0.97	-1	
188901536	SMP	1	575.89	470.81	854.53	473.22	20.17	20.17	4.76	20.40	20.40	4.97	572.53	465.97	579.97	465.88	849.63	468.58	856.71	468.78	787.99	383.82	787.99	383.82	0	1778	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.58	9.81	541.15	46.12	9.37	549.47	0.02	0.26	-0.97	-0.10	0.25	-0.96	-1	
188909942	SMP	1	576.42	471.48	854.27	474.45	19.18	19.18	4.71	19.64	19.64	4.92	572.68	465.78	580.25	465.74	849.42	468.84	856.63	468.94	787.19	247.97	787.19	247.97	0	1696	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.51	9.83	539.89	46.05	9.31	548.93	0.00	0.30	-0.96	-0.09	0.30	-0.95	-1	
188918309	SMP	1	575.79	471.84	854.74	475.00	19.82	19.82	4.69	20.43	20.43	4.91	572.75	465.59	580.39	465.62	849.08	469.02	856.52	469.03	786.21	205.22	786.21	205.22	0	1594	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.46	9.84	538.78	45.86	9.26	547.33	0.03	0.32	-0.95	-0.12	0.32	-0.94	-1	
188926538	SMP	1	575.88	472.34	854.70	475.54	19.69	19.69	4.68	20.48	20.48	4.90	572.99	465.50	580.46	465.51	848.92	469.03	856.40	469.27	784.63	146.79	784.63	146.79	0	1799	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.41	9.85	538.35	45.72	9.21	545.92	0.03	0.35	-0.94	-0.12	0.34	-0.93	-1	
188934931	SMP	1	575.80	472.37	854.51	475.70	19.77	19.77	4.66	19.59	19.59	4.86	572.69	465.21	580.41	465.21	848.81	468.96	856.33	469.33	782.46	125.56	782.46	125.56	0	1518	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.41	9.89	536.85	45.59	9.19	544.66	0.03	0.36	-0.93	-0.11	0.35	-0.93	-1	
188943287	SMP	1	575.52	471.67	853.99	475.42	19.90	19.90	4.66	19.78	19.78	4.82	572.48	464.63	580.12	464.57	848.78	468.47	856.18	469.09	789.07	123.93	789.07	123.93	0	1508	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.45	10.00	536.07	45.48	9.25	543.54	0.03	0.36	-0.93	-0.09	0.35	-0.93	-1	
188951662	SMP	1	575.64	471.02	854.62	474.90	19.57	19.57	4.64	20.18	20.18	4.81	572.37	464.12	579.78	464.12	848.81	468.24	856.18	468.60	772.10	130.97	772.10	130.97	0	1730	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.49	10.10	535.95	45.44	9.32	543.10	0.01	0.35	-0.94	-0.12	0.35	-0.93	-1	
188959975	SMP	1	575.53	470.39	854.42	474.63	19.61	19.61	4.62	19.22	19.22	4.76	572.27	463.45	579.67	463.41	848.85	467.92	856.22	468.28	772.90	130.15	772.90	130.15	0	1650	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.51	10.24	535.84	45.42	9.38	542.72	0.01	0.35	-0.94	-0.11	0.35	-0.93	-1	
188968278	SMP	1	575.28	469.89	854.07	474.28	18.83	18.83	4.58	19.78	19.78	4.74	572.18	463.03	579.61	462.74	848.83	467.37	856.31	467.77	780.82	127.01	780.82	127.01	0	1461	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.52	10.36	535.74	45.35	9.48	541.82	0.02	0.35	-0.94	-0.09	0.36	-0.93	-1	
188976658	SMP	1	575.08	469.37	854.76	473.77	19.43	19.43	4.56	20.04	20.04	4.74	572.09	462.39	579.52	462.40	848.86	467.12	856.19	467.46	769.26	130.29	769.26	130.29	0	1767	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.54	10.46	535.65	45.32	9.53	541.58	0.03	0.35	-0.94	-0.12	0.35	-0.93	-1	
188985034	SMP	1	574.76	468.98	854.57	473.42	19.17	19.17	4.54	19.64	19.64	4.72	572.02	462.07	579.50	461.99	848.87	466.81	856.26	467.17	774.83	133.04	774.83	133.04	0	1518	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.55	10.53	535.57	45.27	9.58	540.81	0.04	0.35	-0.94	-0.11	0.34	-0.93	-1	
188993287	SMP	1	574.98	468.56	854.58	473.00	19.44	19.44	4.54	20.73	20.73	4.75	571.89	461.47	579.48	461.45	848.84	466.27	856.25	466.64	770.45	130.45	770.45	130.45	0	4042	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.55	10.64	534.94	45.21	9.68	540.12	0.02	0.36	-0.93	-0.11	0.35	-0.93	-1	
189001661	SMP	1	574.97	468.05	854.68	472.62	19.70	19.70	4.54	20.05	20.05	4.74	571.87	461.17	579.45	461.09	848.91	465.98	856.29	466.27	769.10	133.85	769.10	133.85	0	1657	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.54	10.70	534.38	45.21	9.75	540.07	0.02	0.35	-0.94	-0.12	0.34	-0.93	-1	
189010079	SMP	1	575.26	467.62	854.77	472.15	19.24	19.24	4.53	20.12	20.12	4.74	571.84	460.61	579.45	460.58	848.91	465.38	856.39	465.68	762.63	131.49	762.63	131.49	0	2545	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.53	10.80	533.89	45.17	9.87	539.47	0.01	0.35	-0.94	-0.12	0.35	-0.93	-1	
189018422	SMP	1	574.77	467.40	854.99	471.64	19.57	19.57	4.53	19.93	19.93	4.72	571.71	460.27	579.43	460.30	848.97	465.08	856.47	465.33	763.35	132.37	763.35	132.37	0	1541	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.52	10.85	532.89	45.14	9.93	538.93	0.03	0.35	-0.93	-0.13	0.34	-0.93	-1	
189027800	SMP	1	575.16	467.17	854.96	471.20	18.68	18.68	4.49	19.87	19.87	4.71	571.70	460.14	579.41	460.12	848.97	464.66	856.42	464.99	754.66	135.73	754.66	135.73	0	2726	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.50	10.86	532.00	45.10	10.00	538.45	0.01	0.35	-0.94	-0.13	0.34	-0.93	-1	
189035056	SMP	1	574.96	467.03	854.60	471.04	18.59	18.59	4.45	19.33	19.33	4.68	571.65	460.06	579.37	460.02	848.98	464.14	856.52	464.41	763.44	135.48	763.44	135.48	0	1630	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.49	10.86	531.21	45.03	10.10	537.47	0.02	0.35	-0.94	-0.10	0.36	-0.93	-1	
189043406	SMP	1	575.57	467.02	854.91	470.44	19.04	19.04	4.44	19.85	19.85	4.67	571.57	459.96	579.34	459.76	848.94	463.88	856.42	464.15	739.39	136.71	739.39	136.71	0	1432	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.48	10.89	530.51	44.99	10.15	537.16	-0.01	0.36	-0.93	-0.12	0.34	-0.93	-1	
189051775	SMP	1	574.66	466.96	854.52	470.23	19.09	19.09	4.43	19.45	19.45	4.65	571.49	460.03	579.14	460.02	848.86	463.35	856.38	463.64	765.96	137.25	765.96	137.25	0	1622	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.51	10.85	530.44	44.95	10.25	536.88	0.02	0.35	-0.94	-0.11	0.35	-0.93	-1	
189060410	SMP	1	574.80	467.18	854.85	469.93	18.60	18.60	4.40	20.20	20.20	4.66	571.40	460.16	578.87	460.17	848.80	463.15	856.17	463.42	746.47	138.23	746.47	138.23	0	1656	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.56	10.83	530.95	44.95	10.30	537.20	0.01	0.35	-0.94	-0.13	0.35	-0.93	-1	
189068417	SMP	1	575.27	467.39	854.78	469.52	19.39	19.39	4.41	20.06	20.06	4.66	571.28	460.35	578.73	460.32	848.70	462.98	856.04	463.27	716.48	139.81	716.48	139.81	0	1518	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.60	10.81	531.40	44.95	10.34	537.47	-0.02	0.35	-0.94	-0.13	0.34	-0.93	-1	
189076783	SMP	1	573.75	467.72	854.37	469.41	18.93	18.93	4.40	19.12	19.12	4.63	571.12	460.67	578.57	460.64	848.30	462.72	855.75	463.02	760.13	139.34	760.13	139.34	0	1720	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.64	10.75	531.80	44.85	10.39	537.16	0.04	0.35	-0.94	-0.13	0.34	-0.93	-1	
189085169	SMP	1	574.17	468.16	854.20	469.06	18.73	18.73	4.39	19.65	19.65	4.62	570.67	461.11	578.40	461.08	848.05	462.26	855.59	462.62	739.69	139.85	739.69	139.85	0	1533	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.69	10.64	531.03	44.74	10.46	536.32	0.01	0.35	-0.94	-0.13	0.35	-0.93	-1	
189093423	SMP	1	574.64	467.95	854.70	468.41	19.07	19.07	4.39	19.91	19.91	4.62	571.12	461.25	578.54	461.27	848.02	462.02	855.56	462.28	710.21	147.67	710.21	147.67	0	1673	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.64	10.61	531.47	44.67	10.51	535.58	0.00	0.34	-0.94	-0.16	0.33	-0.93	-1	
189101798	SMP	1	576.70	467.64	855.39	467.41	18.73	18.73	4.38	19.30	19.30	4.60	571.43	461.29	578.98	461.38	847.99	461.38	855.53	461.87	556.77	202.42	556.77	202.42	0	2011	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.56	10.59	531.30	44.60	10.61	534.92	-0.07	0.32	-0.95	-0.19	0.31	-0.93	-1	
189110173	SMP	1	577.45	467.67	855.65	466.94	19.66	19.66	4.40	18.32	18.32	4.54	572.08	461.55	579.48	461.71	848.11	461.18	855.67	461.47	547.69	233.03	547.69	233.03	0	1589	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.45	10.54	531.71	44.58	10.66	534.34	-0.08	0.31	-0.95	-0.20	0.30	-0.93	-1	
189118537	SMP	1	578.34	467.75	856.29	466.46	19.82	19.82	4.43	19.35	19.35	4.53	572.23	461.72	579.71	461.94	848.13	460.86	855.64	461.00	467.62	242.13	467.62	242.13	0	1572	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.42	10.51	532.08	44.59	10.74	534.38	-0.11	0.30	-0.95	-0.23	0.30	-0.93	-1	
189126803	SMP	1	578.30	468.01	856.26	465.95	19.04	19.04	4.43	19.09	19.09	4.51	572.04	462.22	579.53	462.38	847.85	460.44	855.48	460.89	452.91	259.14	452.91	259.14	0	1850	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.46	10.41	532.40	44.50	10.79	533.85	-0.12	0.29	-0.95	-0.24	0.28	-0.93	-1	
189135174	SMP	1	577.77	468.35	855.54	465.80	19.30	19.30	4.43	19.29	19.29	4.50	571.25	462.58	578.84	462.74	847.24	460.35	854.94	460.66	448.17	266.20	448.17	266.20	0	1591	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.61	10.33	532.13	44.29	10.80	532.83	-0.13	0.29	-0.95	-0.23	0.28	-0.93	-1	
189143530	SMP	1	576.89	468.71	855.05	465.63	19.32	19.32	4.44	18.98	18.98	4.49	570.41	463.11	578.04	463.26	846.74	460.29	854.35	460.57	446.04	278.13	446.04	278.13	0	1507	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.78	10.22	531.88	44.15	10.81	532.48	-0.13	0.28	-0.95	-0.23	0.28	-0.93	-1	
189151897	SMP	1	576.03	469.32	854.14	465.60	19.47	19.47	4.44	18.83	18.83	4.46	569.51	463.44	577.28	463.65	845.95	460.24	853.60	460.50	447.95	275.14	447.95	275.14	0	2210	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-13.93	10.13	531.11	43.96	10.81	532.17	-0.12	0.29	-0.95	-0.23	0.28	-0.93	-1	
189160213	SMP	1	575.17	469.76	853.13	465.67	19.63	19.63	4.46	18.47	18.47	4.43	568.89	464.04	576.37	463.99	845.14	460.24	852.76	460.48	453.93	275.44	453.93	275.44	0	1795	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.10	10.04	531.54	43.76	10.81	531.89	-0.12	0.29	-0.95	-0.22	0.28	-0.93	-1	
189168547	SMP	1	574.34	470.12	852.35	465.68	19.09	19.09	4.45	19.29	19.29	4.43	567.90	464.37	575.38	464.60	844.21	460.26	851.86	460.52	450.96	278.61	450.96	278.61	0	1543	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.32	9.95	531.92	43.55	10.80	531.65	-0.13	0.29	-0.95	-0.22	0.28	-0.93	-1	
189176901	SMP	1	572.87	470.83	851.42	465.79	18.16	18.16	4.40	19.31	19.31	4.44	566.65	465.01	574.35	464.97	843.23	460.28	850.89	460.54	455.43	274.36	455.43	274.36	0	1771	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.54	9.83	531.14	43.33	10.79	531.43	-0.11	0.30	-0.95	-0.23	0.29	-0.93	-1	
189185295	SMP	1	571.77	471.29	850.37	465.93	18.96	18.96	4.39	18.39	18.39	4.40	565.44	465.34	573.14	465.53	842.18	460.32	849.82	460.64	455.26	272.70	455.26	272.70	0	3478	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-14.77	9.72	530.45	43.09	10.77	531.24	-0.12	0.30	-0.95	-0.22	0.29	-0.93	-1	
189193544	SMP	1	570.52	471.76	849.32	465.94	19.79	19.79	4.42	18.82	18.82	4.39	564.22	465.76	571.75	465.96	841.08	460.41	848.64	460.82	453.70	274.61	453.70	274.61	0	1560	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.06	9.64	530.95	42.84	10.74	531.07	-0.12	0.30	-0.95	-0.23	0.28	-0.93	-1	
189201910	SMP	1	569.30	472.14	848.18	466.14	18.96	18.96	4.41	18.37	18.37	4.37	563.00	466.33	570.48	466.52	839.88	460.73	847.51	460.98	452.84	278.26	452.84	278.26	0	1711	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.33	9.53	531.40	42.59	10.69	530.92	-0.12	0.29	-0.95	-0.23	0.28	-0.93	-1	
189210292	SMP	1	568.20	472.73	846.87	466.72	19.03	19.03	4.41	18.64	18.64	4.35	561.49	466.79	569.26	466.96	838.75	461.29	846.37	461.60	450.60	279.10	450.60	279.10	0	1602	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.59	9.43	530.68	42.34	10.56	530.79	-0.13	0.30	-0.95	-0.22	0.28	-0.93	-1	
189219840	SMP	1	566.80	473.26	846.14	467.38	19.03	19.03	4.40	18.81	18.81	4.35	560.27	467.38	567.93	467.53	837.58	462.07	845.26	462.25	446.95	279.85	446.95	279.85	0	1646	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.86	9.30	530.60	42.05	10.40	530.11	-0.12	0.30	-0.95	-0.24	0.28	-0.93	-1	
189226920	SMP	1	565.63	473.78	844.96	468.17	18.88	18.88	4.39	18.25	18.25	4.32	559.13	468.04	566.64	468.18	836.31	462.62	844.14	463.02	444.72	280.22	444.72	280.22	0	1819	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.13	9.17	531.08	41.71	10.24	528.95	-0.13	0.29	-0.95	-0.24	0.29	-0.93	-1	
