Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
223031038	SMP	1	549.15	436.90	829.55	441.69	19.43	19.43	4.53	19.45	19.45	4.63	546.13	431.38	553.52	431.28	823.97	436.44	831.35	436.74	746.85	296.63	746.85	296.63	0	1684	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.17	17.14	539.71	39.91	16.03	540.09	0.04	0.27	-0.96	-0.11	0.27	-0.96	-1	
223039409	SMP	1	549.47	437.99	829.72	442.79	19.38	19.38	4.53	19.26	19.26	4.61	546.22	432.48	553.54	432.44	824.13	437.55	831.44	437.79	743.09	296.63	743.09	296.63	0	1552	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.15	16.90	539.73	39.93	15.80	540.05	0.03	0.27	-0.96	-0.11	0.27	-0.96	-1	
223047774	SMP	1	549.85	439.25	829.85	443.99	19.70	19.70	4.55	19.37	19.37	4.60	546.28	433.68	553.60	433.68	824.24	438.69	831.60	438.94	736.00	294.94	736.00	294.94	0	1669	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.14	16.64	539.75	39.96	15.56	540.01	0.01	0.28	-0.96	-0.11	0.27	-0.96	-1	
223056399	SMP	1	549.87	440.61	829.76	445.30	19.35	19.35	4.55	19.93	19.93	4.61	546.32	434.93	553.70	434.93	824.34	440.03	831.71	440.11	740.69	292.09	740.69	292.09	0	2892	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.13	16.37	539.77	39.98	15.29	539.98	0.01	0.28	-0.96	-0.10	0.27	-0.96	-1	
223064423	SMP	1	550.18	441.99	830.15	446.48	19.46	19.46	4.55	20.08	20.08	4.63	546.36	436.48	553.88	436.41	824.42	441.38	831.93	441.56	729.91	293.91	729.91	293.91	0	1631	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.08	16.04	539.22	39.97	14.97	539.39	0.01	0.28	-0.96	-0.12	0.26	-0.96	-1	
223072797	SMP	1	550.04	443.39	830.43	447.70	19.36	19.36	4.54	19.22	19.22	4.61	546.40	437.78	553.94	437.77	824.44	442.56	832.03	442.74	729.35	294.12	729.35	294.12	0	1856	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.04	15.72	538.18	39.90	14.69	538.31	0.01	0.28	-0.96	-0.13	0.26	-0.96	-1	
223081163	SMP	1	550.12	444.74	830.37	448.87	18.56	18.56	4.50	19.46	19.46	4.59	546.45	438.97	553.99	438.94	824.49	443.62	832.20	443.84	733.29	294.15	733.29	294.15	0	2236	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.99	15.45	537.25	39.81	14.42	536.79	0.01	0.29	-0.96	-0.12	0.27	-0.96	-1	
223089883	SMP	1	550.20	481.98	830.30	486.10	20.36	20.36	4.55	19.38	19.38	4.58	546.48	476.35	554.01	476.32	824.76	480.74	832.30	480.92	734.77	293.42	734.77	293.42	0	1739	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.98	7.54	536.99	39.79	6.58	536.00	0.01	0.29	-0.96	-0.10	0.29	-0.95	-1	
223106177	SMP	1	550.51	447.64	830.52	451.63	19.15	19.15	4.53	19.29	19.29	4.56	546.53	441.94	554.09	441.88	824.95	446.32	832.46	446.65	729.16	292.83	729.16	292.83	0	1784	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.94	14.79	536.20	39.82	13.82	535.86	0.00	0.29	-0.96	-0.11	0.27	-0.96	-1	
223114420	SMP	1	550.31	448.01	830.59	452.28	18.47	18.47	4.49	19.47	19.47	4.56	546.57	442.61	554.16	442.60	825.07	446.83	832.56	447.08	733.27	293.88	733.27	293.88	0	1661	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.90	14.63	535.49	39.83	13.72	535.73	0.01	0.27	-0.96	-0.10	0.28	-0.95	-1	
223122805	SMP	1	550.33	448.50	830.70	452.63	18.26	18.26	4.44	19.25	19.25	4.54	546.59	442.88	554.17	442.78	825.12	447.33	832.59	447.68	731.58	293.88	731.58	293.88	0	1650	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.88	14.56	534.87	39.83	13.60	535.62	0.01	0.28	-0.96	-0.11	0.27	-0.96	-1	
223131157	SMP	1	550.67	448.69	831.00	452.94	18.83	18.83	4.43	19.00	19.00	4.52	546.64	443.19	554.18	442.94	825.17	447.63	832.67	447.95	723.48	294.36	723.48	294.36	0	1668	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.87	14.51	534.87	39.84	13.53	535.52	0.00	0.28	-0.96	-0.12	0.27	-0.96	-1	
223139560	SMP	1	550.24	448.60	830.73	453.10	18.34	18.34	4.40	18.50	18.50	4.48	546.66	443.14	554.16	442.91	825.20	447.77	832.74	448.03	730.19	295.13	730.19	295.13	0	1733	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.87	14.52	534.88	39.80	13.50	534.88	0.02	0.28	-0.96	-0.10	0.27	-0.96	-1	
223147778	SMP	1	550.53	448.53	830.83	453.14	18.26	18.26	4.37	18.44	18.44	4.45	546.64	442.86	554.19	442.77	825.26	447.96	832.77	448.04	726.89	295.56	726.89	295.56	0	1587	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.85	14.55	534.32	39.81	13.47	534.86	0.00	0.28	-0.96	-0.11	0.27	-0.96	-1	
223156189	SMP	1	550.14	448.16	830.92	453.09	18.32	18.32	4.34	18.39	18.39	4.41	546.66	442.57	554.19	442.60	825.28	447.95	832.81	448.02	730.17	298.06	730.17	298.06	0	1811	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.85	14.60	534.39	39.77	13.46	534.29	0.02	0.28	-0.96	-0.11	0.27	-0.96	-1	
223164541	SMP	1	550.22	447.78	830.88	453.09	18.34	18.34	4.33	19.19	19.19	4.42	546.65	442.23	554.20	442.03	825.27	447.72	832.92	447.94	732.93	297.14	732.93	297.14	0	1621	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.83	14.68	533.89	39.75	13.48	533.78	0.02	0.28	-0.96	-0.11	0.27	-0.96	-1	
223172898	SMP	1	550.27	447.31	830.90	453.01	18.45	18.45	4.32	19.28	19.28	4.43	546.66	441.77	554.22	441.73	825.32	447.58	832.99	447.88	735.43	297.88	735.43	297.88	0	1511	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.81	14.75	533.44	39.68	13.48	532.77	0.02	0.28	-0.96	-0.10	0.27	-0.96	-1	
223181154	SMP	1	550.52	446.78	830.93	452.78	18.45	18.45	4.31	18.80	18.80	4.41	546.71	441.30	554.22	441.30	825.35	447.43	833.07	447.73	734.97	300.41	734.97	300.41	0	1808	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.81	14.85	533.61	39.63	13.49	531.87	0.01	0.27	-0.96	-0.10	0.27	-0.96	-1	
223189549	SMP	1	550.34	446.44	831.25	452.52	18.29	18.29	4.29	18.99	18.99	4.41	546.81	440.72	554.35	440.72	825.62	447.32	833.20	447.57	736.67	301.44	736.67	301.44	0	1731	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.79	14.97	533.75	39.65	13.51	531.63	0.02	0.28	-0.96	-0.11	0.26	-0.96	-1	
223197902	SMP	1	550.21	445.73	831.31	452.33	18.78	18.78	4.30	18.36	18.36	4.38	546.91	440.23	554.47	440.05	825.76	447.15	833.35	447.14	742.36	302.73	742.36	302.73	0	1555	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.76	15.08	533.32	39.67	13.57	531.42	0.03	0.28	-0.96	-0.10	0.27	-0.96	-1	
223206293	SMP	1	551.10	445.41	832.01	452.09	19.00	19.00	4.32	18.53	18.53	4.36	547.28	439.69	554.77	439.74	826.16	446.75	833.59	446.97	730.62	302.04	730.62	302.04	0	1739	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.69	15.18	533.50	39.76	13.64	531.79	0.00	0.28	-0.96	-0.12	0.27	-0.95	-1	
223214545	SMP	1	552.22	445.03	833.28	452.05	18.43	18.43	4.31	18.91	18.91	4.36	548.10	439.27	555.58	439.25	826.78	446.55	834.32	446.80	688.90	299.60	688.90	299.60	0	2796	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.53	15.28	533.66	39.89	13.67	531.56	-0.01	0.28	-0.96	-0.15	0.28	-0.95	-1	
223222928	SMP	1	553.77	444.64	834.45	451.88	18.39	18.39	4.30	18.79	18.79	4.36	548.84	438.65	556.46	438.72	827.36	446.27	835.04	446.49	602.08	292.00	602.08	292.00	0	1564	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.34	15.39	533.24	39.97	13.71	530.80	-0.05	0.29	-0.95	-0.17	0.29	-0.94	-1	
223231272	SMP	1	554.95	444.27	835.84	451.45	18.28	18.28	4.29	18.70	18.70	4.35	549.78	438.22	557.43	438.32	828.21	445.72	835.74	446.02	562.30	280.91	562.30	280.91	0	1665	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.13	15.46	532.87	40.12	13.81	530.68	-0.06	0.30	-0.95	-0.20	0.29	-0.94	-1	
223239691	SMP	1	556.28	443.76	836.45	451.16	18.31	18.31	4.28	19.12	19.12	4.36	550.63	437.70	558.15	437.76	829.04	445.38	836.54	445.76	543.53	273.07	543.53	273.07	0	1694	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.97	15.58	533.10	40.32	13.89	531.14	-0.08	0.30	-0.95	-0.19	0.29	-0.94	-1	
223247983	SMP	1	556.73	443.28	837.30	450.46	18.07	18.07	4.26	18.96	18.96	4.36	551.25	437.28	558.85	437.34	829.68	444.82	837.28	445.12	541.00	274.31	541.00	274.31	0	3603	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.82	15.66	532.74	40.45	14.01	530.98	-0.07	0.29	-0.95	-0.20	0.28	-0.94	-1	
223256308	SMP	1	557.49	442.73	837.62	449.99	18.83	18.83	4.28	18.89	18.89	4.36	551.74	436.70	559.35	436.78	830.26	444.35	837.88	444.70	539.49	271.88	539.49	271.88	0	1700	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.71	15.77	532.42	40.57	14.10	530.84	-0.09	0.29	-0.95	-0.18	0.28	-0.94	-1	
223264663	SMP	1	557.72	442.40	838.66	449.42	19.07	19.07	4.30	18.96	18.96	4.37	552.37	436.30	559.98	436.43	831.06	443.73	838.57	444.01	540.89	265.57	540.89	265.57	0	1622	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.57	15.84	532.14	40.76	14.25	531.28	-0.07	0.30	-0.95	-0.20	0.29	-0.94	-1	
223273019	SMP	1	558.09	442.12	839.17	448.96	18.78	18.78	4.31	18.70	18.70	4.36	553.11	435.83	560.64	435.94	831.74	443.25	839.35	443.66	555.06	260.83	555.06	260.83	0	1478	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.43	15.95	532.46	40.90	14.33	531.10	-0.05	0.31	-0.95	-0.19	0.29	-0.94	-1	
223282564	SMP	1	559.28	441.73	839.98	448.42	18.20	18.20	4.29	18.92	18.92	4.36	553.72	435.70	561.33	435.76	832.29	442.71	840.02	442.99	540.44	261.11	540.44	261.11	0	1749	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.28	15.98	532.17	40.97	14.44	530.39	-0.08	0.29	-0.95	-0.20	0.29	-0.94	-1	
223289689	SMP	1	560.13	441.61	840.76	447.84	18.34	18.34	4.28	18.24	18.24	4.33	554.40	435.59	562.08	435.68	833.12	442.22	840.70	442.60	536.14	261.97	536.14	261.97	0	1675	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.13	15.99	531.92	41.12	14.53	530.32	-0.08	0.29	-0.95	-0.20	0.28	-0.94	-1	
223298030	SMP	1	560.22	441.63	841.35	447.40	18.33	18.33	4.27	18.18	18.18	4.31	555.20	435.52	562.80	435.60	833.85	441.68	841.48	441.95	553.86	258.51	553.86	258.51	0	1493	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.96	16.00	531.69	41.27	14.65	530.25	-0.05	0.30	-0.95	-0.19	0.29	-0.94	-1	
223306394	SMP	1	561.36	441.49	842.01	447.00	18.34	18.34	4.26	18.21	18.21	4.28	555.79	435.49	563.44	435.63	834.39	441.27	842.21	441.65	541.97	258.39	541.97	258.39	0	1702	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.82	15.99	531.50	41.31	14.69	529.07	-0.08	0.29	-0.95	-0.19	0.28	-0.94	-1	
223314671	SMP	1	562.16	441.66	842.68	446.60	18.39	18.39	4.26	18.45	18.45	4.28	556.42	435.63	564.10	435.69	835.15	441.00	842.72	441.08	537.94	257.95	537.94	257.95	0	1744	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.68	15.97	531.32	41.45	14.78	529.15	-0.09	0.29	-0.95	-0.19	0.29	-0.94	-1	
223323021	SMP	1	562.35	442.04	843.34	446.41	18.55	18.55	4.26	18.88	18.88	4.29	557.16	435.79	564.72	435.91	835.80	440.63	843.42	440.90	545.00	256.42	545.00	256.42	0	1512	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.54	15.92	531.16	41.60	14.84	529.21	-0.06	0.30	-0.95	-0.19	0.29	-0.94	-1	
223331401	SMP	1	563.08	442.35	843.83	446.25	18.23	18.23	4.25	18.78	18.78	4.30	557.66	436.30	565.28	436.47	836.25	440.48	843.90	440.82	543.28	257.87	543.28	257.87	0	1712	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.42	15.80	531.02	41.70	14.86	529.27	-0.07	0.29	-0.95	-0.19	0.29	-0.94	-1	
223339861	SMP	1	563.70	442.94	844.37	446.23	18.74	18.74	4.26	18.07	18.07	4.27	558.22	436.74	565.85	436.82	836.80	440.41	844.40	440.80	542.70	255.89	542.70	255.89	0	1588	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.30	15.72	530.90	41.81	14.88	529.32	-0.08	0.30	-0.95	-0.19	0.29	-0.94	-1	
223348166	SMP	1	564.16	443.42	844.73	446.17	18.50	18.50	4.26	18.60	18.60	4.27	558.49	437.44	566.14	437.58	837.15	440.49	844.66	440.85	539.20	257.62	539.20	257.62	0	1570	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.24	15.56	530.79	41.92	14.88	529.92	-0.08	0.29	-0.95	-0.20	0.28	-0.94	-1	
223356396	SMP	1	564.20	444.28	844.93	446.36	18.35	18.35	4.25	18.31	18.31	4.26	558.78	438.22	566.48	438.30	837.27	440.67	844.98	440.91	543.02	257.54	543.02	257.54	0	1705	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.15	15.39	530.13	41.92	14.84	529.34	-0.07	0.29	-0.95	-0.20	0.29	-0.94	-1	
223364780	SMP	1	564.25	445.18	844.97	446.71	18.41	18.41	4.25	18.13	18.13	4.25	559.12	439.10	566.68	438.96	837.60	441.03	845.21	441.11	549.73	257.03	549.73	257.03	0	1675	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.09	15.23	530.11	41.99	14.78	529.38	-0.06	0.30	-0.95	-0.19	0.29	-0.94	-1	
223373138	SMP	1	564.34	445.99	844.95	447.06	18.56	18.56	4.25	18.09	18.09	4.23	559.17	439.81	566.73	439.92	837.65	441.24	845.24	441.61	554.22	256.56	554.22	256.56	0	1557	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.08	15.05	530.09	42.00	14.71	529.42	-0.06	0.30	-0.95	-0.18	0.29	-0.94	-1	
223381514	SMP	1	564.35	446.96	844.91	447.31	18.26	18.26	4.24	17.98	17.98	4.21	559.12	440.74	566.66	440.86	837.35	441.49	845.15	441.82	552.86	254.88	552.86	254.88	0	1663	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.10	14.85	530.07	41.91	14.64	528.90	-0.07	0.30	-0.95	-0.19	0.29	-0.94	-1	
223389786	SMP	1	564.36	447.79	844.82	447.54	18.35	18.35	4.24	18.07	18.07	4.20	558.75	441.71	566.46	441.79	837.21	441.76	844.74	442.06	544.39	255.39	544.39	255.39	0	2101	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.14	14.64	529.50	41.86	14.59	528.99	-0.08	0.30	-0.95	-0.20	0.29	-0.94	-1	
223398157	SMP	1	563.86	448.94	844.26	447.89	18.05	18.05	4.22	17.98	17.98	4.19	558.39	442.70	566.06	442.75	836.86	442.25	844.43	442.64	548.80	255.00	548.80	255.00	0	1665	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.22	14.44	529.55	41.80	14.48	529.07	-0.07	0.31	-0.95	-0.19	0.28	-0.94	-1	
223406779	SMP	1	563.42	449.69	843.80	448.25	18.12	18.12	4.21	17.86	17.86	4.18	558.04	443.63	565.53	443.70	836.24	442.55	843.85	442.86	548.54	255.33	548.54	255.33	0	2254	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.33	14.26	530.15	41.68	14.43	529.14	-0.07	0.30	-0.95	-0.19	0.29	-0.94	-1	
223414904	SMP	1	562.50	450.67	843.28	448.60	17.92	17.92	4.19	17.79	17.79	4.16	557.22	444.57	564.89	444.66	835.43	443.10	843.22	443.37	546.72	257.89	546.72	257.89	0	1665	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.48	14.06	530.13	41.49	14.31	528.65	-0.06	0.30	-0.95	-0.20	0.28	-0.94	-1	
223423150	SMP	1	562.00	451.55	842.17	449.14	17.81	17.81	4.18	17.98	17.98	4.16	556.31	445.45	564.02	445.55	834.76	443.43	842.35	443.81	545.90	257.86	545.90	257.86	0	4496	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.65	13.86	529.54	41.34	14.23	528.77	-0.08	0.30	-0.95	-0.19	0.28	-0.94	-1	
223431531	SMP	1	560.82	452.50	841.24	449.88	17.36	17.36	4.14	18.08	18.08	4.16	555.35	446.34	563.04	446.46	833.80	444.23	841.38	444.61	547.96	259.35	547.96	259.35	0	1689	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.83	13.66	529.03	41.15	14.07	528.88	-0.07	0.30	-0.95	-0.19	0.28	-0.94	-1	
223439908	SMP	1	559.55	453.38	839.99	450.69	17.70	17.70	4.13	16.98	16.98	4.11	554.33	447.24	561.99	447.30	832.76	445.10	840.36	445.35	555.69	259.34	555.69	259.34	0	1603	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.05	13.48	529.13	40.94	13.90	528.97	-0.06	0.30	-0.95	-0.18	0.28	-0.94	-1	
223448266	SMP	1	558.57	454.19	839.26	451.60	17.39	17.39	4.10	17.93	17.93	4.11	553.26	448.09	560.92	447.92	831.44	445.80	839.21	446.08	549.91	257.34	549.91	257.34	0	1503	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.28	13.33	529.22	40.65	13.74	528.50	-0.07	0.31	-0.95	-0.20	0.29	-0.94	-1	
223456794	SMP	1	557.65	454.81	838.09	452.46	18.18	18.18	4.12	17.80	17.80	4.11	552.12	448.67	559.65	448.79	830.29	446.74	837.98	446.95	543.74	258.21	543.74	258.21	0	3593	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.55	13.19	529.86	40.37	13.54	528.08	-0.08	0.30	-0.95	-0.20	0.29	-0.94	-1	
223464906	SMP	1	556.23	455.17	836.61	453.31	17.49	17.49	4.10	17.33	17.33	4.09	550.70	449.25	558.42	449.37	829.18	447.68	836.68	447.89	545.53	261.29	545.53	261.29	0	1847	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.81	13.06	529.31	40.18	13.37	528.83	-0.07	0.29	-0.95	-0.19	0.29	-0.94	-1	
223473257	SMP	1	554.88	454.95	834.86	453.49	17.42	17.42	4.08	17.44	17.44	4.07	549.53	449.41	557.14	449.55	827.66	448.30	835.23	448.55	548.88	289.34	548.88	289.34	0	1506	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.07	13.03	529.38	39.87	13.24	528.93	-0.06	0.27	-0.96	-0.18	0.26	-0.95	-1	
223481628	SMP	1	553.63	454.50	833.16	453.55	17.16	17.16	4.05	17.25	17.25	4.05	548.32	449.45	555.96	449.61	826.00	449.07	833.51	449.14	551.56	375.81	551.56	375.81	0	1788	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.32	13.02	529.44	39.57	13.11	529.58	-0.06	0.25	-0.97	-0.18	0.24	-0.95	-1	
223490405	SMP	1	552.15	454.59	831.45	454.32	17.28	17.28	4.04	17.31	17.31	4.04	547.04	449.61	554.47	449.72	824.26	449.55	832.09	449.81	557.67	373.70	557.67	373.70	0	1694	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.63	13.01	530.05	39.16	12.96	528.48	-0.06	0.25	-0.97	-0.17	0.24	-0.95	-1	
223498275	SMP	1	550.72	454.74	830.16	454.92	16.96	16.96	4.01	17.94	17.94	4.05	545.31	449.64	552.89	449.76	823.01	450.26	830.64	450.46	555.56	373.15	555.56	373.15	0	1668	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.97	13.00	530.04	38.89	12.83	528.63	-0.07	0.25	-0.97	-0.18	0.24	-0.95	-1	
223506637	SMP	1	548.99	454.68	828.70	455.50	17.32	17.32	4.01	17.32	17.32	4.04	543.65	449.64	551.26	449.75	821.64	450.69	829.35	450.94	561.22	372.08	561.22	372.08	0	2488	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.32	13.00	530.03	38.58	12.72	528.19	-0.06	0.25	-0.97	-0.17	0.25	-0.95	-1	
