Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
117537999	SMP	1	691.40	391.62	954.66	392.71	19.25	19.25	4.89	18.57	18.57	4.72	687.23	387.47	693.85	387.59	949.14	388.72	955.58	388.76	656.22	369.96	656.22	369.96	0	1744	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.42	28.10	573.58	70.51	27.81	573.26	-0.08	0.20	-0.98	-0.19	0.21	-0.96	-1	
117546351	SMP	1	690.96	391.76	954.71	392.78	19.77	19.77	4.89	18.76	18.76	4.71	686.90	387.61	693.50	387.65	948.77	388.75	955.40	388.93	648.59	369.63	648.59	369.63	0	1666	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.33	28.06	573.16	70.32	27.74	572.23	-0.08	0.20	-0.98	-0.20	0.20	-0.96	-1	
117554715	SMP	1	690.49	392.17	954.69	393.04	19.98	19.98	4.91	18.54	18.54	4.70	686.76	388.10	693.27	388.05	948.67	389.18	955.37	389.41	650.79	378.39	650.79	378.39	0	1857	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.29	27.97	573.35	70.19	27.59	571.30	-0.06	0.20	-0.98	-0.20	0.19	-0.96	-1	
117563138	SMP	1	690.58	392.04	954.36	393.20	19.29	19.29	4.89	18.45	18.45	4.68	686.44	388.00	693.01	387.99	948.57	389.20	955.27	389.39	647.09	376.32	647.09	376.32	0	1875	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.22	27.97	572.95	70.07	27.55	570.49	-0.08	0.20	-0.98	-0.19	0.20	-0.96	-1	
117571347	SMP	1	690.49	392.47	954.32	393.72	19.49	19.49	4.88	18.85	18.85	4.68	686.32	388.38	692.95	388.42	948.58	389.54	955.28	389.68	647.22	371.98	647.22	371.98	0	2234	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.19	27.86	572.60	69.98	27.45	569.76	-0.08	0.20	-0.98	-0.19	0.21	-0.96	-1	
117579776	SMP	1	690.39	426.80	954.48	428.12	19.23	19.23	4.86	18.48	18.48	4.67	686.23	422.64	692.85	422.73	948.58	423.90	955.29	424.24	644.05	371.79	644.05	371.79	0	2077	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.16	20.12	572.30	69.90	19.70	569.12	-0.08	0.22	-0.97	-0.20	0.22	-0.96	-1	
117596498	SMP	1	690.41	393.75	954.78	394.85	19.18	19.18	4.84	18.47	18.47	4.65	686.25	389.52	692.87	389.60	948.79	390.82	955.47	391.15	640.83	373.33	640.83	373.33	0	1848	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.16	27.57	572.03	69.88	27.08	568.55	-0.08	0.21	-0.98	-0.20	0.20	-0.96	-1	
117604723	SMP	1	690.34	394.09	954.60	395.42	19.64	19.64	4.85	18.59	18.59	4.65	686.26	390.08	692.91	390.06	949.17	391.39	955.53	391.52	646.21	374.50	646.21	374.50	0	1856	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.15	27.41	571.22	70.07	27.03	569.71	-0.08	0.20	-0.98	-0.18	0.20	-0.96	-1	
117613130	SMP	1	690.56	394.75	955.10	396.01	19.30	19.30	4.83	18.60	18.60	4.64	686.40	390.47	692.99	390.56	949.25	391.87	955.85	392.09	640.98	369.88	640.98	369.88	0	1901	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.17	27.31	571.06	70.10	26.91	569.63	-0.08	0.21	-0.97	-0.20	0.21	-0.96	-1	
117621529	SMP	1	690.49	395.42	955.19	396.79	19.51	19.51	4.83	18.48	18.48	4.64	686.49	391.34	693.09	391.35	949.36	392.61	956.00	392.78	642.21	371.00	642.21	371.00	0	3889	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.19	27.11	570.93	70.06	26.72	569.00	-0.08	0.20	-0.98	-0.20	0.21	-0.96	-1	
117629863	SMP	1	690.72	395.96	955.42	397.31	19.14	19.14	4.82	18.90	18.90	4.65	686.68	391.91	693.24	391.91	949.50	393.17	956.22	393.37	639.66	372.94	639.66	372.94	0	2027	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.23	26.98	570.81	70.03	26.56	568.44	-0.08	0.20	-0.98	-0.20	0.21	-0.96	-1	
117638121	SMP	1	690.59	396.67	955.70	397.87	19.27	19.27	4.81	18.53	18.53	4.64	686.77	392.54	693.32	392.49	949.65	393.71	956.34	393.95	639.91	372.44	639.91	372.44	0	1679	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.25	26.84	570.70	70.00	26.42	567.94	-0.07	0.20	-0.98	-0.20	0.21	-0.96	-1	
117646470	SMP	1	690.80	397.36	955.72	398.59	19.91	19.91	4.83	18.45	18.45	4.63	686.86	393.32	693.41	393.31	950.09	394.55	956.54	394.56	642.83	373.46	642.83	373.46	0	1856	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.26	26.66	570.60	70.15	26.29	568.61	-0.07	0.20	-0.98	-0.19	0.21	-0.96	-1	
117655720	SMP	1	690.91	398.21	955.95	399.34	19.95	19.95	4.85	18.51	18.51	4.62	686.96	394.03	693.52	393.98	950.28	395.13	956.82	395.31	644.03	370.68	644.03	370.68	0	2394	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.29	26.50	570.52	70.21	26.14	568.65	-0.07	0.21	-0.98	-0.19	0.21	-0.96	-1	
117663258	SMP	1	691.22	398.90	956.30	400.04	19.94	19.94	4.86	18.71	18.71	4.63	686.96	394.72	693.60	394.78	950.37	395.85	957.04	396.10	639.59	370.08	639.59	370.08	0	1882	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.28	26.30	569.88	70.18	25.95	568.13	-0.09	0.21	-0.97	-0.20	0.21	-0.96	-1	
117671483	SMP	1	691.28	399.80	956.22	400.81	19.38	19.38	4.85	18.12	18.12	4.60	687.03	395.59	693.67	395.65	950.46	396.63	957.23	396.78	641.44	369.88	641.44	369.88	0	1690	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.29	26.08	569.32	70.08	25.74	567.11	-0.09	0.21	-0.97	-0.19	0.21	-0.96	-1	
117679840	SMP	1	691.28	400.58	956.49	401.56	19.27	19.27	4.83	18.33	18.33	4.59	687.09	396.40	693.78	396.53	950.58	397.35	957.43	397.51	641.95	370.13	641.95	370.13	0	2007	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.30	25.87	568.82	69.94	25.51	565.65	-0.08	0.20	-0.98	-0.19	0.21	-0.96	-1	
117688249	SMP	1	691.43	401.51	956.77	402.27	19.35	19.35	4.82	19.02	19.02	4.61	687.15	397.34	693.88	397.46	950.82	398.11	957.51	398.43	640.10	370.97	640.10	370.97	0	1775	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.30	25.64	568.37	69.95	25.31	565.47	-0.09	0.20	-0.98	-0.20	0.21	-0.96	-1	
117696591	SMP	1	691.34	402.53	956.99	403.26	19.30	19.30	4.81	18.46	18.46	4.60	687.15	398.32	693.86	398.42	951.06	398.91	957.65	399.28	638.77	369.19	638.77	369.19	0	1651	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.30	25.40	567.98	70.04	25.15	565.86	-0.08	0.21	-0.98	-0.20	0.22	-0.96	-1	
117704860	SMP	1	691.37	403.42	956.67	404.35	19.30	19.30	4.80	18.74	18.74	4.61	687.15	399.29	693.87	399.37	951.17	399.81	957.83	400.01	644.72	367.82	644.72	367.82	0	2056	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.29	25.17	567.63	70.05	24.96	565.66	-0.08	0.20	-0.98	-0.18	0.23	-0.96	-1	
117713246	SMP	1	691.44	404.39	957.10	404.83	19.53	19.53	4.80	18.58	18.58	4.60	687.12	400.28	693.81	400.32	951.26	400.71	957.89	400.84	638.73	369.85	638.73	369.85	0	1862	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.27	24.94	567.32	70.04	24.76	565.47	-0.09	0.20	-0.97	-0.20	0.21	-0.96	-1	
117721617	SMP	1	691.24	405.33	956.78	405.78	20.29	20.29	4.84	18.47	18.47	4.60	687.07	401.22	693.69	401.23	951.27	401.48	957.93	401.68	645.19	368.91	645.19	368.91	0	1681	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.26	24.75	567.61	70.03	24.57	565.31	-0.08	0.20	-0.98	-0.18	0.22	-0.96	-1	
117729963	SMP	1	691.16	406.24	956.97	406.64	19.99	19.99	4.85	18.30	18.30	4.58	687.00	402.18	693.59	402.15	951.30	402.31	957.95	402.48	644.27	368.72	644.27	368.72	0	2016	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.25	24.55	567.86	70.02	24.38	565.17	-0.08	0.20	-0.98	-0.19	0.22	-0.96	-1	
117738238	SMP	1	690.87	407.27	957.00	407.45	19.75	19.75	4.85	18.40	18.40	4.58	686.91	403.14	693.48	403.11	951.32	403.15	957.99	403.35	646.91	367.93	646.91	367.93	0	1681	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.23	24.34	568.08	70.01	24.19	565.04	-0.07	0.21	-0.98	-0.19	0.22	-0.96	-1	
117746595	SMP	1	690.66	408.11	957.01	408.24	20.13	20.13	4.87	18.68	18.68	4.58	686.76	403.93	693.43	403.99	951.23	403.90	957.93	404.20	648.50	368.35	648.50	368.35	0	1637	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.20	24.14	567.72	69.98	24.00	564.92	-0.07	0.21	-0.98	-0.19	0.22	-0.96	-1	
117754997	SMP	1	690.51	408.21	956.43	408.07	19.44	19.44	4.86	18.29	18.29	4.57	686.49	404.44	693.26	404.47	950.75	404.45	957.49	404.54	650.86	401.43	650.86	401.43	0	1973	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.13	23.99	566.84	69.79	23.88	564.27	-0.07	0.19	-0.98	-0.19	0.19	-0.96	-1	
117763377	SMP	1	690.30	407.84	955.84	407.92	19.30	19.30	4.84	18.48	18.48	4.57	686.51	404.76	693.24	404.85	950.40	404.86	956.99	404.91	658.34	510.38	658.34	510.38	0	1997	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.13	23.91	566.62	69.76	23.81	564.80	-0.06	0.15	-0.99	-0.18	0.16	-0.97	-1	
117771598	SMP	1	690.38	408.14	955.53	407.97	19.58	19.58	4.83	19.01	19.01	4.59	686.49	405.46	693.21	405.49	949.98	405.40	956.55	405.47	656.51	558.19	656.51	558.19	0	1717	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.12	23.75	566.43	69.73	23.71	565.27	-0.07	0.13	-0.99	-0.19	0.14	-0.97	-1	
117779964	SMP	1	690.00	408.75	955.36	408.77	19.63	19.63	4.83	18.96	18.96	4.61	686.12	406.13	692.73	406.01	949.81	405.97	956.49	406.10	658.77	551.74	658.77	551.74	0	4279	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	11.03	23.63	566.81	69.68	23.57	565.13	-0.07	0.14	-0.99	-0.18	0.15	-0.97	-1	
117788365	SMP	1	689.24	409.38	955.26	409.35	19.36	19.36	4.82	18.63	18.63	4.61	685.60	406.58	692.34	406.58	949.74	406.74	956.45	406.60	665.54	550.20	665.54	550.20	0	1718	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.93	23.51	566.60	69.66	23.43	565.01	-0.05	0.14	-0.99	-0.18	0.14	-0.97	-1	
117796613	SMP	1	689.04	409.92	955.05	409.80	19.62	19.62	4.82	18.66	18.66	4.61	685.15	407.28	691.83	407.26	949.57	407.22	956.27	407.35	663.99	558.78	663.99	558.78	0	1695	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.81	23.35	566.40	69.60	23.28	564.90	-0.07	0.13	-0.99	-0.18	0.14	-0.97	-1	
117804976	SMP	1	688.57	410.47	954.69	410.40	19.67	19.67	4.82	18.82	18.82	4.61	684.71	407.72	691.44	407.82	949.40	407.93	955.96	407.95	668.08	561.24	668.08	561.24	0	1871	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.72	23.23	566.23	69.61	23.16	565.36	-0.07	0.14	-0.99	-0.17	0.13	-0.98	-1	
117813364	SMP	1	688.04	411.07	954.45	411.08	19.32	19.32	4.81	19.25	19.25	4.64	684.20	408.40	690.91	408.42	948.92	408.63	955.55	408.54	667.46	562.91	667.46	562.91	0	1916	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.60	23.08	566.08	69.49	23.01	565.21	-0.07	0.14	-0.99	-0.18	0.14	-0.97	-1	
117821713	SMP	1	687.32	411.55	954.00	412.06	19.23	19.23	4.79	18.29	18.29	4.62	683.61	408.77	690.42	408.92	948.54	409.00	955.25	409.22	672.63	552.68	672.63	552.68	0	1659	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.47	22.96	565.39	69.40	22.89	565.08	-0.06	0.14	-0.99	-0.18	0.16	-0.97	-1	
117831709	SMP	1	686.83	412.08	953.81	412.31	19.64	19.64	4.79	19.17	19.17	4.64	683.06	409.42	689.72	409.40	948.24	409.80	954.84	409.73	670.85	560.99	670.85	560.99	0	2474	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.33	22.83	565.33	69.37	22.76	565.52	-0.06	0.14	-0.99	-0.19	0.14	-0.97	-1	
117838356	SMP	1	686.37	412.49	953.26	413.04	19.54	19.54	4.79	19.34	19.34	4.66	682.39	409.80	689.17	409.81	947.69	410.26	954.41	410.40	670.29	558.59	670.29	558.59	0	1769	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.18	22.72	564.72	69.24	22.62	565.36	-0.07	0.14	-0.99	-0.18	0.15	-0.97	-1	
117846710	SMP	1	685.29	413.06	952.83	413.52	19.45	19.45	4.79	19.29	19.29	4.68	681.64	410.38	688.42	410.32	947.28	410.93	953.91	410.91	673.80	559.96	673.80	559.96	0	1880	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	10.00	22.57	564.18	69.13	22.49	565.21	-0.05	0.14	-0.99	-0.18	0.14	-0.97	-1	
117855090	SMP	1	684.82	413.46	952.21	414.23	20.14	20.14	4.81	19.38	19.38	4.70	680.93	410.73	687.63	410.78	946.63	411.47	953.39	411.48	671.32	559.33	671.32	559.33	0	1854	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	9.84	22.49	564.26	68.91	22.34	564.53	-0.07	0.14	-0.99	-0.18	0.15	-0.97	-1	
117864014	SMP	1	684.06	413.89	951.64	414.72	19.58	19.58	4.81	19.12	19.12	4.70	680.17	411.33	686.90	411.29	945.96	411.94	952.78	412.04	670.86	559.92	670.86	559.92	0	1873	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	9.67	22.37	564.33	68.70	22.20	563.92	-0.07	0.13	-0.99	-0.19	0.15	-0.97	-1	
117871732	SMP	1	683.30	414.40	951.04	415.20	19.58	19.58	4.81	19.17	19.17	4.70	679.32	411.65	686.14	411.66	945.43	412.61	952.15	412.53	670.44	560.14	670.44	560.14	0	1738	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	9.49	22.27	563.83	68.50	22.05	563.38	-0.07	0.14	-0.99	-0.18	0.14	-0.97	-1	
117880079	SMP	1	682.26	414.96	950.40	415.74	20.03	20.03	4.82	19.29	19.29	4.71	678.43	412.26	685.28	412.17	944.67	412.97	951.38	413.13	669.00	560.25	669.00	560.25	0	2011	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	9.28	22.13	563.39	68.34	21.94	563.46	-0.06	0.14	-0.99	-0.19	0.15	-0.97	-1	
117888474	SMP	1	681.49	415.32	949.64	416.42	19.32	19.32	4.80	19.45	19.45	4.73	677.49	412.59	684.30	412.62	943.94	413.63	950.67	413.55	666.89	557.81	666.89	557.81	0	1755	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	9.07	22.03	563.00	68.19	21.83	563.53	-0.07	0.14	-0.99	-0.19	0.15	-0.97	-1	
117896753	SMP	1	680.39	415.83	948.80	416.64	19.36	19.36	4.79	19.08	19.08	4.72	676.46	413.20	683.34	413.10	943.06	414.01	949.94	414.13	666.25	559.54	666.25	559.54	0	1788	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	8.83	21.87	562.09	67.88	21.68	562.48	-0.06	0.14	-0.99	-0.19	0.14	-0.97	-1	
117905084	SMP	1	679.36	416.35	948.02	417.21	19.53	19.53	4.78	19.27	19.27	4.72	675.45	413.52	682.28	413.56	942.36	414.67	949.10	414.57	665.98	558.08	665.98	558.08	0	1827	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	8.60	21.77	561.85	67.67	21.55	562.10	-0.06	0.14	-0.99	-0.18	0.14	-0.97	-1	
117913477	SMP	1	678.33	416.76	947.14	417.72	19.72	19.72	4.79	19.36	19.36	4.73	674.39	414.07	681.29	414.03	941.49	414.96	948.20	415.04	664.45	559.27	664.45	559.27	0	1864	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	8.36	21.63	561.07	67.50	21.47	562.33	-0.06	0.14	-0.99	-0.18	0.15	-0.97	-1	
117921838	SMP	1	677.31	417.28	946.23	418.30	19.71	19.71	4.79	19.39	19.39	4.73	673.30	414.50	680.18	414.52	940.56	415.54	947.35	415.49	663.89	557.76	663.89	557.76	0	1726	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	8.11	21.50	560.38	67.26	21.34	561.97	-0.06	0.14	-0.99	-0.18	0.15	-0.97	-1	
117930231	SMP	1	676.11	417.73	945.30	418.61	20.06	20.06	4.80	19.36	19.36	4.74	672.15	415.01	678.97	414.96	939.60	415.92	946.37	415.91	663.42	558.27	663.42	558.27	0	2141	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	7.85	21.40	560.33	67.01	21.24	561.65	-0.06	0.14	-0.99	-0.18	0.15	-0.97	-1	
117938476	SMP	1	674.90	418.30	944.33	419.12	19.46	19.46	4.79	19.30	19.30	4.74	670.98	415.51	677.75	415.50	938.66	416.32	945.45	416.45	662.37	557.29	662.37	557.29	0	1746	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	7.58	21.28	560.28	66.77	21.13	561.37	-0.06	0.14	-0.99	-0.18	0.15	-0.97	-1	
117946829	SMP	1	673.46	418.93	943.32	419.54	20.08	20.08	4.81	19.47	19.47	4.74	669.69	416.06	676.55	416.01	937.61	416.90	944.41	416.74	663.25	556.69	663.25	556.69	0	1881	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	7.31	21.16	560.24	66.51	21.02	561.12	-0.05	0.15	-0.99	-0.18	0.15	-0.97	-1	
117955205	SMP	1	672.06	419.46	942.31	420.00	19.37	19.37	4.79	19.01	19.01	4.73	668.49	416.58	675.39	416.61	936.53	417.10	943.37	417.34	666.12	555.31	666.12	555.31	0	1841	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	7.04	21.02	559.64	66.25	20.93	560.90	-0.04	0.15	-0.99	-0.19	0.15	-0.97	-1	
117963606	SMP	1	671.20	420.05	941.19	420.42	20.12	20.12	4.80	19.54	19.54	4.74	667.30	417.29	674.16	417.21	935.47	417.84	942.24	417.70	664.96	555.79	664.96	555.79	0	2049	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	6.77	20.87	559.67	65.98	20.80	560.71	-0.06	0.14	-0.99	-0.18	0.15	-0.97	-1	
117971837	SMP	1	669.95	420.58	940.01	420.85	20.22	20.22	4.82	19.55	19.55	4.75	665.83	417.81	672.70	417.86	934.29	418.09	941.11	418.21	662.96	556.12	662.96	556.12	0	1743	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	6.45	20.75	559.70	65.71	20.71	560.54	-0.07	0.14	-0.99	-0.18	0.15	-0.97	-1	
117980200	SMP	1	668.05	421.40	938.77	421.36	19.45	19.45	4.80	19.41	19.41	4.75	664.50	418.53	671.41	418.56	932.97	418.65	939.92	418.66	669.15	556.38	669.15	556.38	0	2247	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	6.16	20.57	559.16	65.35	20.57	559.83	-0.04	0.15	-0.99	-0.18	0.15	-0.97	-1	
117988596	SMP	1	667.14	422.12	937.58	421.96	19.87	19.87	4.81	19.34	19.34	4.74	663.12	419.38	670.02	419.31	931.78	419.04	938.68	419.22	664.80	554.96	664.80	554.96	0	3850	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	5.84	20.37	558.69	65.01	20.44	559.20	-0.06	0.14	-0.99	-0.18	0.16	-0.97	-1	
117996994	SMP	1	665.33	423.05	936.32	422.47	20.05	20.05	4.81	19.66	19.66	4.75	661.56	420.16	668.53	420.06	930.55	419.82	937.43	419.62	668.36	553.80	668.36	553.80	0	1863	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	5.50	20.19	558.27	64.67	20.29	558.64	-0.05	0.15	-0.99	-0.18	0.15	-0.97	-1	
118005204	SMP	1	664.21	423.72	934.97	422.87	20.01	20.01	4.82	19.45	19.45	4.75	660.16	420.97	667.08	420.96	929.00	420.14	936.07	420.29	663.63	555.00	663.63	555.00	0	1841	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	5.19	19.99	557.89	64.23	20.14	557.59	-0.06	0.14	-0.99	-0.19	0.15	-0.97	-1	
118013606	SMP	1	662.60	424.65	933.64	423.69	19.65	19.65	4.81	19.50	19.50	4.75	658.53	421.85	665.49	421.93	927.79	420.88	934.68	420.85	663.02	554.96	663.02	554.96	0	2917	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	4.83	19.78	557.56	63.90	19.99	557.22	-0.06	0.14	-0.99	-0.18	0.16	-0.97	-1	
118023719	SMP	1	661.35	425.42	932.30	424.09	19.57	19.57	4.79	19.52	19.52	4.75	657.25	422.64	664.17	422.70	926.46	421.32	933.37	421.42	661.55	555.68	661.55	555.68	0	2200	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	4.54	19.59	557.26	63.57	19.87	556.89	-0.06	0.14	-0.99	-0.18	0.15	-0.97	-1	
