Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
196159655	SMP	1	585.95	462.28	865.86	465.32	21.95	21.95	5.06	20.40	20.40	4.86	581.51	457.24	588.86	457.15	859.31	460.36	866.72	460.60	645.44	330.58	645.44	330.58	0	1802	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.63	11.62	538.56	47.25	10.91	538.10	-0.04	0.26	-0.96	-0.17	0.26	-0.95	-1	
196168043	SMP	1	586.22	462.78	866.24	465.95	21.49	21.49	5.05	21.11	21.11	4.88	581.83	457.73	589.32	457.79	859.83	461.12	867.11	461.22	647.14	332.60	647.14	332.60	0	1724	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.53	11.49	538.16	47.37	10.77	538.28	-0.03	0.26	-0.97	-0.17	0.26	-0.95	-1	
196176396	SMP	1	586.30	462.49	865.83	465.79	21.20	21.20	5.03	21.15	21.15	4.89	582.37	457.98	589.61	458.00	859.77	461.38	867.07	461.55	659.74	370.66	659.74	370.66	0	1644	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.46	11.46	538.92	47.37	10.71	538.43	-0.02	0.23	-0.97	-0.15	0.24	-0.96	-1	
196184767	SMP	1	586.70	461.71	865.40	464.66	21.35	21.35	5.03	20.14	20.14	4.86	582.91	458.03	590.35	457.97	859.62	461.47	866.76	461.56	675.56	513.23	675.56	513.23	0	1830	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.32	11.45	538.48	47.38	10.71	539.12	-0.01	0.20	-0.98	-0.15	0.18	-0.97	-1	
196193123	SMP	1	587.39	461.39	865.16	464.46	21.14	21.14	5.01	20.48	20.48	4.85	583.58	458.30	590.89	458.23	859.65	461.64	866.73	461.83	687.02	561.46	687.02	561.46	0	4289	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.19	11.39	538.64	47.48	10.69	540.30	-0.01	0.17	-0.99	-0.14	0.16	-0.98	-1	
196201409	SMP	1	587.90	461.88	865.74	465.14	20.34	20.34	4.96	20.23	20.23	4.84	583.99	458.64	591.33	458.67	859.97	462.31	867.20	462.39	681.12	557.51	681.12	557.51	0	1734	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.10	11.31	538.79	47.61	10.57	540.78	-0.01	0.18	-0.98	-0.14	0.17	-0.98	-1	
196209763	SMP	1	587.96	462.26	866.10	465.92	21.26	21.26	4.96	21.11	21.11	4.86	584.24	459.09	591.49	459.02	860.38	462.78	867.58	462.94	690.05	548.23	690.05	548.23	0	1859	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.07	11.24	539.48	47.73	10.47	541.21	-0.01	0.17	-0.98	-0.14	0.18	-0.97	-1	
196218183	SMP	1	588.41	462.56	866.78	466.06	21.05	21.05	4.96	20.38	20.38	4.85	584.44	459.51	591.67	459.43	860.89	463.39	868.14	463.44	680.01	561.68	680.01	561.68	0	1880	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.05	11.17	540.10	47.83	10.35	541.04	-0.02	0.17	-0.99	-0.15	0.16	-0.98	-1	
196227345	SMP	1	588.58	463.01	866.93	466.87	21.28	21.28	4.96	21.37	21.37	4.88	584.67	459.90	592.05	459.87	861.10	463.74	868.44	463.94	688.92	553.99	688.92	553.99	0	1847	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.98	11.08	540.08	47.87	10.25	540.88	-0.01	0.17	-0.99	-0.14	0.18	-0.97	-1	
196234778	SMP	1	588.57	463.50	867.21	467.30	20.98	20.98	4.95	21.30	21.30	4.91	585.11	460.33	592.42	460.20	861.49	464.34	868.68	464.34	698.23	552.41	698.23	552.41	0	1878	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.90	11.00	540.07	47.98	10.15	541.30	0.01	0.18	-0.98	-0.14	0.17	-0.97	-1	
196243151	SMP	1	589.29	463.76	867.42	467.42	20.38	20.38	4.92	20.86	20.86	4.91	585.41	460.56	592.66	460.46	861.85	464.56	869.06	464.65	696.14	554.16	696.14	554.16	0	1705	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.85	10.96	540.62	48.09	10.10	541.67	-0.02	0.18	-0.98	-0.14	0.17	-0.98	-1	
196251510	SMP	1	589.42	463.82	867.80	467.78	20.31	20.31	4.89	20.92	20.92	4.91	585.63	460.74	592.97	460.72	862.08	464.96	869.42	464.99	698.23	557.21	698.23	557.21	0	1678	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.79	10.91	540.54	48.13	10.02	541.44	-0.01	0.17	-0.99	-0.14	0.17	-0.98	-1	
196260304	SMP	1	589.76	463.95	868.23	467.72	20.11	20.11	4.86	20.29	20.29	4.89	585.93	460.87	593.32	460.86	862.37	465.20	869.58	465.16	696.45	562.37	696.45	562.37	0	1901	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.72	10.88	540.48	48.21	9.98	541.80	-0.01	0.17	-0.99	-0.15	0.16	-0.98	-1	
196268180	SMP	1	589.89	464.14	868.46	468.03	20.16	20.16	4.84	20.35	20.35	4.87	586.29	460.99	593.50	460.96	862.76	465.37	869.88	465.37	700.03	561.19	700.03	561.19	0	1817	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.67	10.86	540.98	48.31	9.95	542.11	0.00	0.17	-0.98	-0.14	0.16	-0.98	-1	
196276517	SMP	1	590.36	464.10	868.61	468.03	20.46	20.46	4.83	20.42	20.42	4.86	586.47	461.03	593.68	461.02	862.91	465.36	870.19	465.45	698.28	564.41	698.28	564.41	0	1799	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.64	10.86	541.43	48.34	9.94	541.83	-0.02	0.17	-0.99	-0.14	0.16	-0.98	-1	
196284886	SMP	1	590.47	464.12	868.77	467.98	21.42	21.42	4.86	20.53	20.53	4.86	586.55	461.04	593.90	461.00	863.05	465.32	870.32	465.43	697.25	565.19	697.25	565.19	0	1844	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.61	10.86	541.26	48.34	9.94	541.59	-0.02	0.17	-0.99	-0.14	0.16	-0.98	-1	
196293157	SMP	1	590.45	464.11	868.90	468.09	20.49	20.49	4.85	20.97	20.97	4.87	586.67	460.96	594.05	460.96	863.13	465.27	870.44	465.32	698.97	563.49	698.97	563.49	0	1773	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.58	10.87	541.12	48.35	9.95	541.37	-0.01	0.17	-0.98	-0.14	0.17	-0.98	-1	
196301509	SMP	1	590.54	463.93	869.07	467.90	20.15	20.15	4.83	20.99	20.99	4.89	586.73	460.87	594.17	460.86	863.17	465.17	870.49	465.10	697.75	566.14	697.75	566.14	0	1671	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.54	10.88	540.43	48.34	9.98	541.17	-0.01	0.17	-0.99	-0.15	0.17	-0.97	-1	
196309898	SMP	1	590.60	463.82	869.05	467.70	21.12	21.12	4.85	20.48	20.48	4.87	586.73	460.74	594.15	460.74	863.20	464.86	870.50	464.98	698.55	565.56	698.55	565.56	0	1918	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.53	10.89	539.82	48.33	10.03	541.00	-0.01	0.17	-0.99	-0.15	0.17	-0.98	-1	
196318278	SMP	1	590.38	463.68	868.94	467.35	21.15	21.15	4.87	20.50	20.50	4.86	586.68	460.61	594.03	460.59	863.18	464.52	870.47	464.68	700.34	567.23	700.34	567.23	0	1911	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.55	10.92	539.83	48.31	10.09	540.84	-0.01	0.17	-0.99	-0.14	0.16	-0.98	-1	
196326534	SMP	1	590.44	463.50	868.87	467.11	21.12	21.12	4.88	20.21	20.21	4.85	586.56	460.50	593.85	460.47	863.08	464.26	870.39	464.31	697.93	568.45	697.93	568.45	0	1861	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.59	10.95	539.85	48.28	10.16	540.71	-0.02	0.17	-0.99	-0.14	0.17	-0.98	-1	
196334884	SMP	1	590.18	463.54	868.61	466.72	20.75	20.75	4.88	20.62	20.62	4.85	586.41	460.35	593.64	460.28	862.99	463.87	870.27	463.93	698.98	567.87	698.98	567.87	0	1758	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.64	10.99	540.42	48.24	10.23	540.59	-0.01	0.18	-0.98	-0.14	0.17	-0.98	-1	
196343268	SMP	1	589.75	463.17	868.32	466.29	20.26	20.26	4.85	20.30	20.30	4.83	586.17	460.19	593.43	460.09	862.78	463.48	869.95	463.54	701.41	568.83	701.41	568.83	0	1757	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.68	11.03	540.37	48.23	10.33	541.04	0.00	0.17	-0.99	-0.14	0.17	-0.98	-1	
196351629	SMP	1	589.44	463.07	868.05	465.92	20.20	20.20	4.83	20.36	20.36	4.83	585.67	459.94	593.05	459.95	862.38	463.06	869.57	463.05	701.61	566.77	701.61	566.77	0	3803	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.77	11.07	540.32	48.18	10.43	541.44	-0.01	0.17	-0.99	-0.14	0.17	-0.98	-1	
196359903	SMP	1	589.15	462.90	867.78	465.38	21.12	21.12	4.85	20.25	20.25	4.82	585.39	459.73	592.60	459.77	862.04	462.57	869.31	462.66	700.75	566.40	700.75	566.40	0	1958	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.86	11.12	540.84	48.10	10.52	541.24	-0.01	0.17	-0.98	-0.14	0.16	-0.98	-1	
196368276	SMP	1	588.75	462.61	867.27	464.79	21.27	21.27	4.88	20.24	20.24	4.81	584.83	459.52	592.22	459.53	861.78	462.17	868.82	462.14	701.56	566.86	701.56	566.86	0	1751	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-10.96	11.17	540.75	48.10	10.64	542.17	-0.01	0.17	-0.99	-0.14	0.16	-0.98	-1	
196376632	SMP	1	588.17	462.36	866.84	464.40	20.59	20.59	4.87	20.23	20.23	4.80	584.41	459.24	591.64	459.15	861.15	461.45	868.39	461.57	702.18	564.30	702.18	564.30	0	1806	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.08	11.25	541.22	48.01	10.78	542.45	-0.01	0.17	-0.98	-0.14	0.17	-0.98	-1	
196385011	SMP	1	587.60	461.97	866.31	463.90	20.16	20.16	4.84	20.52	20.52	4.81	583.73	458.83	591.17	458.84	860.81	460.91	867.84	460.94	702.73	562.89	702.73	562.89	0	4668	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.18	11.31	540.52	47.99	10.92	543.25	-0.01	0.17	-0.99	-0.14	0.17	-0.98	-1	
196393281	SMP	1	587.20	461.42	866.07	462.94	21.04	21.04	4.86	20.17	20.17	4.80	583.38	458.43	590.61	458.37	860.12	460.21	867.44	460.17	700.24	564.15	700.24	564.15	0	1850	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.29	11.41	541.01	47.83	11.07	542.84	-0.01	0.17	-0.99	-0.15	0.16	-0.97	-1	
196401632	SMP	1	586.98	460.91	865.88	461.96	21.07	21.07	4.87	20.24	20.24	4.80	582.84	457.88	590.28	457.88	859.74	459.46	866.88	459.52	687.75	567.40	687.75	567.40	0	1735	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.37	11.51	540.34	47.75	11.22	543.04	-0.02	0.17	-0.99	-0.16	0.15	-0.98	-1	
196410028	SMP	1	586.24	460.28	865.25	461.22	20.42	20.42	4.86	20.23	20.23	4.79	582.39	457.36	589.64	457.31	859.01	458.62	866.37	458.78	687.66	569.96	687.66	569.96	0	1830	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.50	11.64	540.85	47.59	11.38	542.66	-0.01	0.16	-0.99	-0.16	0.15	-0.97	-1	
196419489	SMP	1	585.69	459.69	864.61	460.35	20.82	20.82	4.86	20.19	20.19	4.79	581.59	456.70	588.92	456.71	858.35	457.79	865.61	457.96	673.78	572.50	673.78	572.50	0	1916	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-11.66	11.77	540.75	47.40	11.55	542.32	-0.02	0.16	-0.99	-0.17	0.15	-0.97	-1	
