Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [°]	H ROT Y [°]	H ROT Z [°]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
282248164	SMP	1	545.15	435.85	824.75	438.48	20.23	20.23	4.82	21.23	21.23	5.17	542.07	432.92	549.23	432.87	819.36	435.60	826.43	435.73	734.41	564.52	734.41	564.52	0	1981	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.32	17.03	546.79	39.50	16.48	548.48	0.04	0.15	-0.99	-0.12	0.16	-0.98	-1	
282256551	SMP	1	545.29	435.86	824.92	438.53	20.81	20.81	4.84	22.02	22.02	5.18	542.11	432.99	549.32	432.92	819.48	435.69	826.53	435.86	733.22	564.73	733.22	564.73	0	1859	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.29	17.00	546.57	39.53	16.46	548.62	0.03	0.15	-0.99	-0.12	0.16	-0.98	-1	
282264912	SMP	1	545.48	436.06	825.07	438.87	20.17	20.17	4.83	22.12	22.12	5.20	542.15	433.12	549.39	433.05	819.53	435.85	826.60	435.97	732.21	562.36	732.21	562.36	0	2945	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.27	16.97	546.38	39.56	16.43	548.74	0.03	0.15	-0.99	-0.12	0.16	-0.98	-1	
282273287	SMP	1	545.77	436.21	825.14	438.89	20.00	20.00	4.81	22.23	22.23	5.22	542.20	433.27	549.45	433.20	819.59	436.08	826.66	436.06	728.22	562.03	728.22	562.03	0	1850	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.26	16.93	546.22	39.58	16.40	548.84	0.02	0.16	-0.99	-0.12	0.16	-0.98	-1	
282281524	SMP	1	545.69	436.46	825.02	438.95	20.34	20.34	4.81	21.55	21.55	5.20	542.21	433.52	549.40	433.46	819.61	436.29	826.69	436.17	728.23	561.95	728.23	561.95	0	1644	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.25	16.88	546.07	39.59	16.37	548.94	0.02	0.15	-0.99	-0.12	0.15	-0.98	-1	
282289914	SMP	1	545.51	436.72	824.92	439.05	20.16	20.16	4.81	22.06	22.06	5.22	542.16	433.52	549.34	433.48	819.60	436.32	826.69	436.20	729.91	559.73	729.91	559.73	0	2082	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.26	16.87	545.94	39.59	16.37	549.02	0.02	0.17	-0.99	-0.11	0.16	-0.98	-1	
282298293	SMP	1	545.25	436.65	825.13	439.00	20.19	20.19	4.80	21.43	21.43	5.20	542.08	433.55	549.27	433.53	819.54	436.36	826.65	436.27	729.34	561.30	729.34	561.30	0	1761	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.27	16.86	545.82	39.59	16.36	549.10	0.03	0.16	-0.99	-0.13	0.15	-0.98	-1	
282306643	SMP	1	545.43	436.72	825.09	439.12	20.21	20.21	4.80	21.15	21.15	5.17	542.01	433.69	549.10	433.69	819.52	436.47	826.60	436.47	727.00	561.37	727.00	561.37	0	1692	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.32	16.84	546.27	39.59	16.33	549.17	0.02	0.16	-0.99	-0.12	0.15	-0.98	-1	
282315020	SMP	1	545.07	436.77	825.05	439.33	20.06	20.06	4.79	20.46	20.46	5.12	541.88	433.74	549.02	433.74	819.45	436.55	826.50	436.62	728.51	561.32	728.51	561.32	0	4766	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.33	16.82	546.12	39.57	16.30	549.23	0.03	0.16	-0.99	-0.13	0.15	-0.98	-1	
282323287	SMP	1	544.76	436.76	824.86	439.37	19.50	19.50	4.76	20.53	20.53	5.08	541.61	433.83	548.88	433.78	819.34	436.66	826.41	436.80	730.09	562.87	730.09	562.87	0	1829	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.35	16.79	545.42	39.55	16.27	549.28	0.04	0.15	-0.99	-0.12	0.15	-0.98	-1	
282331646	SMP	1	545.21	436.92	824.63	439.64	19.83	19.83	4.75	20.95	20.95	5.06	541.48	433.96	548.65	433.99	819.15	436.95	826.33	436.94	722.71	564.21	722.71	564.21	0	1636	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.39	16.75	545.36	39.49	16.21	548.77	0.01	0.15	-0.99	-0.12	0.15	-0.98	-1	
282340009	SMP	1	544.95	436.92	824.60	439.73	20.30	20.30	4.76	21.05	21.05	5.06	541.33	433.87	548.47	433.87	819.03	436.89	826.24	436.91	720.18	562.94	720.18	562.94	0	1961	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.42	16.77	545.31	39.43	16.21	548.31	0.01	0.16	-0.99	-0.12	0.16	-0.98	-1	
282348285	SMP	1	544.31	436.98	824.48	439.83	20.11	20.11	4.76	20.92	20.92	5.04	541.10	434.04	548.34	433.97	818.90	437.33	826.03	437.23	722.95	565.38	722.95	565.38	0	3659	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.46	16.74	545.26	39.37	16.11	547.91	0.03	0.15	-0.99	-0.12	0.15	-0.98	-1	
282356709	SMP	1	544.13	437.25	824.24	440.39	20.16	20.16	4.76	21.08	21.08	5.04	540.95	434.23	548.11	434.18	818.77	437.57	825.89	437.63	725.03	564.61	725.03	564.61	0	1773	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.50	16.69	545.22	39.31	16.04	547.55	0.03	0.16	-0.99	-0.12	0.16	-0.98	-1	
282365013	SMP	1	544.14	437.35	824.09	440.46	20.24	20.24	4.77	20.32	20.32	5.00	540.88	434.34	548.00	434.23	818.60	437.70	825.77	437.82	725.89	565.19	725.89	565.19	0	1764	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.54	16.69	545.74	39.26	15.99	547.23	0.03	0.16	-0.99	-0.12	0.15	-0.98	-1	
282373404	SMP	1	544.00	437.59	824.17	440.82	20.18	20.18	4.77	21.80	21.80	5.03	540.85	434.67	547.98	434.60	818.59	438.23	825.71	438.15	726.82	566.78	726.82	566.78	0	1984	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.54	16.62	545.65	39.23	15.89	546.95	0.03	0.15	-0.99	-0.12	0.15	-0.98	-1	
282383012	SMP	1	544.01	437.86	824.26	441.11	20.14	20.14	4.77	21.24	21.24	5.04	540.65	434.96	547.93	434.86	818.55	438.51	825.70	438.56	723.42	569.24	723.42	569.24	0	1928	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.54	16.54	545.00	39.21	15.81	546.70	0.03	0.15	-0.99	-0.13	0.15	-0.98	-1	
282390022	SMP	1	543.93	438.15	824.14	441.53	19.88	19.88	4.75	20.41	20.41	5.00	540.68	435.13	547.91	435.09	818.57	438.81	825.73	438.95	725.29	569.38	725.29	569.38	0	1902	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.54	16.49	544.99	39.20	15.73	546.48	0.03	0.16	-0.99	-0.12	0.15	-0.98	-1	
282398406	SMP	1	543.97	438.63	824.22	442.19	20.09	20.09	4.75	21.21	21.21	5.01	540.65	435.71	547.91	435.67	818.58	439.45	825.77	439.50	725.21	569.92	725.21	569.92	0	1887	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.52	16.35	544.42	39.19	15.59	546.28	0.03	0.15	-0.99	-0.12	0.15	-0.98	-1	
282406765	SMP	1	544.10	439.30	824.24	442.82	19.97	19.97	4.75	20.31	20.31	4.97	540.73	436.12	547.95	436.09	818.74	439.99	825.89	440.02	725.79	567.42	725.79	567.42	0	1695	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.51	16.26	544.47	39.20	15.48	546.10	0.03	0.17	-0.99	-0.12	0.16	-0.98	-1	
282415376	SMP	1	544.55	440.73	824.62	444.53	20.36	20.36	4.76	21.16	21.16	4.98	540.96	437.08	548.18	437.01	818.92	440.92	826.17	441.01	721.24	490.38	721.24	490.38	0	1987	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.46	16.07	544.52	39.24	15.26	545.95	0.01	0.19	-0.98	-0.13	0.20	-0.97	-1	
282423402	SMP	1	545.07	442.25	825.01	446.02	21.04	21.04	4.80	20.40	20.40	4.96	541.33	438.09	548.59	438.08	819.03	441.95	826.36	442.06	715.36	435.04	715.36	435.04	0	2026	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.36	15.83	544.00	39.23	15.02	545.25	0.01	0.21	-0.98	-0.14	0.22	-0.97	-1	
282431765	SMP	1	545.37	444.20	824.83	447.98	19.17	19.17	4.75	21.53	21.53	4.98	541.63	439.32	548.97	439.16	819.28	443.11	826.56	443.17	722.21	334.71	722.21	334.71	0	1644	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.27	15.57	543.54	39.23	14.76	544.63	0.01	0.25	-0.97	-0.11	0.26	-0.96	-1	
282440133	SMP	1	545.71	445.54	825.15	449.18	20.64	20.64	4.77	21.08	21.08	4.98	541.92	440.48	549.16	440.47	819.34	444.16	826.75	444.21	716.83	326.06	716.83	326.06	0	1887	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.22	15.31	543.69	39.18	14.51	543.52	0.00	0.26	-0.97	-0.12	0.27	-0.96	-1	
282448535	SMP	1	545.72	446.58	825.69	449.88	19.21	19.21	4.72	21.11	21.11	4.98	541.99	441.39	549.41	441.20	819.72	445.02	827.00	445.10	712.12	323.02	712.12	323.02	0	1725	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.15	15.10	542.71	39.21	14.31	543.10	0.01	0.27	-0.96	-0.13	0.26	-0.96	-1	
282456769	SMP	1	545.73	447.20	825.89	450.39	20.68	20.68	4.75	20.45	20.45	4.95	541.99	442.13	549.46	442.10	819.90	445.69	827.31	445.91	710.34	331.61	710.34	331.61	0	1607	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.11	14.91	541.83	39.20	14.13	542.16	0.01	0.26	-0.97	-0.13	0.25	-0.96	-1	
282465220	SMP	1	545.86	448.17	826.07	451.37	21.23	21.23	4.79	20.58	20.58	4.93	542.19	443.02	549.56	442.98	820.23	446.49	827.58	446.85	710.26	330.73	710.26	330.73	0	1821	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.07	14.71	541.62	39.24	13.93	541.89	0.01	0.26	-0.97	-0.12	0.25	-0.96	-1	
282473549	SMP	1	546.21	449.17	826.23	452.44	19.45	19.45	4.75	21.26	21.26	4.94	542.32	443.87	549.64	443.90	820.42	447.37	827.92	447.67	707.75	326.16	707.75	326.16	0	1683	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-20.05	14.52	541.42	39.24	13.73	541.09	0.00	0.27	-0.96	-0.12	0.26	-0.96	-1	
282481911	SMP	1	546.39	449.87	826.81	452.94	19.28	19.28	4.71	20.22	20.22	4.91	542.45	444.81	549.91	444.80	820.89	448.32	828.28	448.50	703.70	335.98	703.70	335.98	0	1673	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.98	14.30	540.69	39.28	13.53	540.38	0.00	0.26	-0.97	-0.13	0.24	-0.96	-1	
282490118	SMP	1	546.68	450.82	827.11	453.83	19.26	19.26	4.67	19.34	19.34	4.84	542.63	445.74	550.08	445.70	821.12	449.19	828.54	449.33	699.35	337.63	699.35	337.63	0	1707	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.91	14.09	540.04	39.28	13.33	539.75	0.00	0.26	-0.97	-0.13	0.25	-0.96	-1	
282498569	SMP	1	546.77	451.52	827.53	454.72	19.35	19.35	4.65	20.38	20.38	4.83	542.91	446.48	550.22	446.47	821.43	450.05	828.83	450.12	696.76	339.43	696.76	339.43	0	1680	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.87	13.93	540.03	39.31	13.14	539.19	0.00	0.26	-0.97	-0.14	0.25	-0.96	-1	
282506887	SMP	1	546.87	452.27	828.05	455.43	20.81	20.81	4.69	20.19	20.19	4.81	543.19	447.31	550.58	447.12	821.84	450.68	829.30	450.94	696.22	340.97	696.22	340.97	0	4231	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.80	13.77	540.02	39.36	12.97	538.69	0.01	0.26	-0.97	-0.14	0.25	-0.96	-1	
282515704	SMP	1	547.72	453.13	828.22	456.18	20.01	20.01	4.69	19.76	19.76	4.78	543.43	447.84	550.90	447.85	822.20	451.37	829.58	451.73	690.30	338.13	690.30	338.13	0	1860	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.72	13.62	539.44	39.44	12.82	538.81	-0.02	0.27	-0.96	-0.13	0.25	-0.96	-1	
282523539	SMP	1	547.52	453.57	828.68	456.94	19.39	19.39	4.66	20.59	20.59	4.79	543.78	448.42	551.08	448.40	822.65	452.20	830.03	452.25	693.41	339.16	693.41	339.16	0	1672	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.67	13.50	539.50	39.54	12.68	538.91	0.01	0.26	-0.96	-0.13	0.25	-0.96	-1	
282531883	SMP	1	547.88	454.14	829.03	457.44	19.49	19.49	4.64	20.36	20.36	4.78	543.97	448.91	551.45	448.88	822.94	452.66	830.42	452.95	691.43	340.81	691.43	340.81	0	1538	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.59	13.39	538.98	39.58	12.55	538.44	0.00	0.27	-0.96	-0.13	0.25	-0.96	-1	
282540246	SMP	1	548.57	454.59	829.24	458.14	20.93	20.93	4.69	20.80	20.80	4.80	544.39	449.52	551.87	449.41	823.32	453.30	830.80	453.56	689.74	343.03	689.74	343.03	0	1875	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.48	13.26	538.53	39.63	12.40	538.03	-0.01	0.26	-0.97	-0.13	0.25	-0.96	-1	
282548651	SMP	1	548.54	455.02	830.16	458.51	20.46	20.46	4.70	19.98	19.98	4.77	544.78	449.94	552.15	449.86	823.89	453.98	831.33	454.06	687.98	345.27	687.98	345.27	0	1747	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.42	13.17	538.68	39.72	12.27	537.66	0.01	0.26	-0.97	-0.14	0.24	-0.96	-1	
282557497	SMP	1	548.91	455.56	830.32	459.25	20.66	20.66	4.73	20.38	20.38	4.77	545.19	450.44	552.56	450.35	824.25	454.37	831.70	454.73	688.80	344.69	688.80	344.69	0	3141	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.33	13.07	538.82	39.77	12.15	537.33	0.01	0.26	-0.96	-0.13	0.25	-0.96	-1	
282565269	SMP	1	549.53	456.03	830.91	459.63	20.46	20.46	4.74	19.18	19.18	4.72	545.54	450.87	553.06	450.83	824.82	455.19	832.25	455.26	686.32	348.33	686.32	348.33	0	1708	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.23	12.96	538.38	39.87	12.00	537.04	0.00	0.26	-0.96	-0.14	0.24	-0.96	-1	
282573662	SMP	1	550.03	457.31	831.31	461.14	19.73	19.73	4.71	20.41	20.41	4.73	546.22	451.59	553.64	451.56	825.24	456.03	832.71	456.11	687.59	325.04	687.59	325.04	0	1757	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-19.08	12.80	537.99	39.94	11.82	536.78	0.00	0.29	-0.96	-0.13	0.27	-0.95	-1	
282582000	SMP	1	550.47	458.62	832.49	462.66	19.93	19.93	4.70	19.24	19.24	4.68	546.82	452.23	554.38	452.25	825.83	457.01	833.29	456.94	685.84	223.36	685.84	223.36	0	1576	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.91	12.63	537.09	40.05	11.62	536.56	0.01	0.32	-0.95	-0.15	0.30	-0.94	-1	
282591173	SMP	1	551.20	459.61	833.43	463.68	19.73	19.73	4.68	18.99	18.99	4.64	547.54	452.87	555.06	452.86	826.16	457.46	833.75	457.94	676.50	191.93	676.50	191.93	0	1829	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.75	12.50	536.85	40.08	11.45	535.79	0.01	0.34	-0.94	-0.18	0.32	-0.93	-1	
282598715	SMP	1	552.65	460.40	833.88	464.50	19.44	19.44	4.65	20.04	20.04	4.64	548.20	453.64	555.85	453.62	826.81	458.23	834.43	458.71	648.52	185.74	648.52	185.74	0	1576	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.57	12.32	536.07	40.17	11.28	535.12	-0.03	0.34	-0.94	-0.17	0.32	-0.93	-1	
282607002	SMP	1	552.89	460.79	834.40	465.11	18.59	18.59	4.59	20.14	20.14	4.65	548.75	454.13	556.26	453.95	827.37	458.91	835.14	459.05	659.87	182.58	659.87	182.58	0	1491	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.47	12.23	535.94	40.21	11.14	533.96	-0.02	0.34	-0.94	-0.16	0.32	-0.93	-1	
282615372	SMP	1	553.51	461.12	835.09	465.48	19.33	19.33	4.57	19.14	19.14	4.61	549.26	454.56	556.90	454.50	828.20	459.23	835.82	459.64	656.89	187.79	656.89	187.79	0	1623	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.32	12.11	535.27	40.34	11.04	533.48	-0.02	0.33	-0.94	-0.16	0.32	-0.93	-1	
282623647	SMP	1	554.05	461.65	836.23	465.82	19.67	19.67	4.57	19.60	19.60	4.60	549.80	454.76	557.45	454.74	828.93	459.60	836.61	459.95	639.55	182.66	639.55	182.66	0	1569	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.19	12.05	534.67	40.42	10.95	532.51	-0.02	0.34	-0.94	-0.18	0.32	-0.93	-1	
282631996	SMP	1	554.62	461.91	837.05	466.25	19.15	19.15	4.55	19.77	19.77	4.59	550.52	455.24	558.09	454.97	829.79	460.12	837.42	460.44	639.44	184.71	639.44	184.71	0	1541	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-18.02	11.96	534.14	40.57	10.83	532.20	-0.01	0.34	-0.94	-0.18	0.31	-0.93	-1	
282640373	SMP	1	555.84	462.11	837.85	466.49	19.78	19.78	4.55	19.94	19.94	4.59	551.24	455.61	558.91	455.57	830.59	460.34	838.26	460.77	627.18	191.84	627.18	191.84	0	1679	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.85	11.85	533.67	40.68	10.76	531.36	-0.03	0.33	-0.94	-0.18	0.31	-0.93	-1	
282648776	SMP	1	556.14	462.79	838.71	466.89	18.43	18.43	4.50	19.69	19.69	4.58	551.87	455.80	559.60	455.81	831.25	460.77	838.95	460.93	627.44	184.12	627.44	184.12	0	1576	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.68	11.78	532.69	40.77	10.68	530.62	-0.02	0.35	-0.94	-0.18	0.32	-0.93	-1	
282657133	SMP	1	557.18	462.99	838.99	467.14	19.30	19.30	4.49	19.88	19.88	4.58	552.73	456.25	560.35	456.24	832.14	461.03	839.73	461.28	632.10	188.46	632.10	188.46	0	1713	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.50	11.68	532.38	40.93	10.62	530.52	-0.03	0.34	-0.94	-0.16	0.31	-0.94	-1	
282665372	SMP	1	557.62	463.24	839.99	467.20	18.70	18.70	4.46	19.83	19.83	4.58	553.48	456.57	561.14	456.54	832.96	461.12	840.59	461.42	635.11	191.38	635.11	191.38	0	1701	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.33	11.61	532.11	41.10	10.59	530.44	-0.01	0.33	-0.94	-0.17	0.31	-0.94	-1	
282673747	SMP	1	558.52	463.47	840.80	467.40	19.49	19.49	4.46	19.83	19.83	4.58	554.32	456.73	562.00	456.74	833.83	461.23	841.46	461.62	634.14	189.15	634.14	189.15	0	1717	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-17.14	11.57	531.86	41.28	10.56	530.36	-0.02	0.34	-0.94	-0.16	0.31	-0.94	-1	
282682119	SMP	1	559.75	463.85	841.68	467.45	19.15	19.15	4.46	20.06	20.06	4.59	554.98	456.92	562.72	456.90	834.72	461.30	842.36	461.71	626.34	188.78	626.34	188.78	0	1785	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.97	11.52	531.09	41.46	10.54	530.29	-0.04	0.35	-0.94	-0.16	0.31	-0.94	-1	
282690518	SMP	1	559.89	464.21	842.54	467.58	18.46	18.46	4.42	20.18	20.18	4.60	555.84	457.41	563.50	457.40	835.57	461.36	843.22	461.73	636.36	190.40	636.36	190.40	0	1724	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.80	11.41	530.96	41.63	10.53	530.23	-0.01	0.34	-0.94	-0.16	0.32	-0.93	-1	
282698770	SMP	1	560.31	464.57	843.32	467.71	19.45	19.45	4.43	19.96	19.96	4.60	556.53	457.77	564.18	457.69	836.20	461.43	843.83	461.89	640.11	190.96	640.11	190.96	0	1781	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.65	11.34	530.84	41.76	10.50	530.17	0.00	0.34	-0.94	-0.17	0.32	-0.93	-1	
282707120	SMP	1	561.36	465.05	844.07	467.76	18.66	18.66	4.40	19.66	19.66	4.59	557.24	458.28	564.93	458.18	836.91	461.82	844.57	461.94	634.84	192.76	634.84	192.76	0	1497	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.48	11.22	530.18	41.91	10.46	530.12	-0.01	0.34	-0.94	-0.17	0.31	-0.94	-1	
282715491	SMP	1	561.96	465.49	845.06	467.86	18.55	18.55	4.38	17.37	17.37	4.48	557.83	458.66	565.48	458.63	837.68	461.92	845.32	462.03	631.49	194.12	631.49	194.12	0	4096	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.36	11.13	530.16	42.06	10.44	530.08	-0.02	0.34	-0.94	-0.18	0.31	-0.93	-1	
282723874	SMP	1	562.10	465.89	845.23	467.96	19.80	19.80	4.41	19.85	19.85	4.50	558.36	458.92	566.02	458.86	838.10	461.95	845.74	462.03	643.24	193.02	643.24	193.02	0	1591	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.24	11.08	530.13	42.15	10.43	530.04	0.00	0.35	-0.94	-0.17	0.31	-0.93	-1	
282732117	SMP	1	563.17	466.28	845.77	467.84	18.24	18.24	4.37	19.89	19.89	4.51	558.77	459.47	566.45	459.47	838.72	461.88	846.39	462.00	636.65	193.63	636.65	193.63	0	1452	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.15	10.96	530.11	42.27	10.44	530.01	-0.03	0.34	-0.94	-0.17	0.31	-0.94	-1	
282740486	SMP	1	563.59	466.63	846.22	467.82	19.35	19.35	4.38	19.12	19.12	4.49	558.97	459.75	566.76	459.80	838.96	461.84	846.65	461.96	630.92	194.85	630.92	194.85	0	1728	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.08	10.89	529.53	42.28	10.44	529.42	-0.04	0.34	-0.94	-0.18	0.31	-0.93	-1	
282750027	SMP	1	563.46	467.05	846.41	467.81	18.48	18.48	4.36	20.09	20.09	4.52	559.30	460.34	566.99	460.24	839.18	461.50	846.88	461.94	638.15	194.73	638.15	194.73	0	2360	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.01	10.77	529.02	42.28	10.47	528.89	-0.02	0.34	-0.94	-0.17	0.32	-0.93	-1	
282757261	SMP	1	563.26	467.49	846.58	467.73	19.34	19.34	4.37	19.03	19.03	4.49	559.34	460.68	567.07	460.68	839.51	461.43	847.13	461.85	644.65	193.98	644.65	193.98	0	1527	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.98	10.68	528.56	42.35	10.49	528.99	0.00	0.34	-0.94	-0.17	0.32	-0.93	-1	
282765493	SMP	1	563.29	467.87	846.35	467.60	18.68	18.68	4.35	19.17	19.17	4.48	559.30	460.95	566.99	460.86	839.28	461.32	847.12	461.74	646.62	193.06	646.62	193.06	0	1688	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-15.98	10.62	528.16	42.25	10.49	527.95	-0.01	0.35	-0.94	-0.16	0.32	-0.93	-1	
282773901	SMP	1	563.25	468.31	846.12	467.47	18.61	18.61	4.34	19.66	19.66	4.48	558.93	461.50	566.68	461.47	839.14	461.23	846.81	461.65	643.90	194.28	643.90	194.28	0	1678	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.04	10.49	527.80	42.17	10.50	527.59	-0.02	0.34	-0.94	-0.16	0.31	-0.94	-1	
282783230	SMP	1	562.58	468.58	845.85	467.48	18.54	18.54	4.32	19.79	19.79	4.49	558.68	461.76	566.31	461.72	838.83	461.23	846.52	461.67	648.72	194.84	648.72	194.84	0	1678	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.12	10.45	528.04	42.08	10.49	527.27	-0.01	0.34	-0.94	-0.17	0.31	-0.93	-1	
282790628	SMP	1	562.98	469.08	845.25	467.60	18.98	18.98	4.32	20.01	20.01	4.51	558.17	462.25	565.91	461.94	838.52	461.32	846.19	461.72	638.85	194.47	638.85	194.47	0	1717	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.20	10.37	527.69	41.99	10.47	526.99	-0.05	0.35	-0.94	-0.15	0.32	-0.94	-1	
282798883	SMP	1	561.63	469.34	844.55	467.92	19.25	19.25	4.34	18.99	18.99	4.48	557.54	462.49	565.21	462.44	837.85	461.51	845.57	461.90	652.56	193.37	652.56	193.37	0	1674	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.35	10.29	527.94	41.84	10.43	526.74	-0.01	0.34	-0.94	-0.15	0.32	-0.93	-1	
282807229	SMP	1	561.13	469.58	844.33	468.19	18.70	18.70	4.33	19.17	19.17	4.46	556.93	462.63	564.65	462.63	837.25	462.10	845.10	462.36	647.62	193.84	647.62	193.84	0	1499	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.46	10.25	527.61	41.67	10.30	525.96	-0.02	0.35	-0.94	-0.16	0.31	-0.94	-1	
282815664	SMP	1	560.46	469.54	843.91	468.63	19.40	19.40	4.35	19.82	19.82	4.48	556.38	462.74	564.07	462.71	836.77	462.34	844.48	462.79	646.92	195.25	646.92	195.25	0	1741	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.57	10.23	527.31	41.54	10.23	525.82	-0.01	0.34	-0.94	-0.17	0.32	-0.93	-1	
282824003	SMP	1	559.65	469.71	843.26	469.12	18.58	18.58	4.33	18.95	18.95	4.45	555.57	462.82	563.19	462.76	835.96	462.98	843.65	463.18	644.27	194.82	644.27	194.82	0	1582	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-16.75	10.22	527.61	41.36	10.12	525.70	-0.01	0.34	-0.94	-0.18	0.31	-0.93	-1	
